"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-both-4","1.1950473437E8","5.017540472408877E7","3.0025201E7","2.4771732E8"
"OperationGetKHopNeighbors-both-5","1.88765177071E9","6.150273477038443E8","5.93112495E8","3.897835571E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","1.1810721972E8","4.330447271010752E7","4.2721319E7","2.37862663E8"
"OperationGetKHopNeighbors-out-withlabel-1","119045.55","30286.720901535376","39719.0","225159.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","6968613.43","5695466.281302467","99321.0","2.2500325E7"
"OperationGetKHopNeighbors-out-withlabel-2","324630.93","135700.45826394655","116165.0","856298.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","1.090240895E7","8351551.338734729","110506.0","5.3959525E7"
"OperationGetKHopNeighbors-out-withlabel-3","901413.51","465172.577930288","95609.0","2450174.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","1.575603505E7","1.1412865860949144E7","65502.0","7.23748E7"
"OperationGetKHopNeighbors-out-withlabel-4","2674010.73","3194407.2599633094","108061.0","3.0327281E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","2.238814177E7","1.8870925124442402E7","114015.0","1.48647178E8"
"OperationGetKHopNeighbors-out-withlabel-5","7120832.65","4533863.6466903575","72075.0","1.8453749E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","2.418870816E7","1.3977013872583741E7","21761.0","6.6614546E7"
"OperationGetKHopNeighbors-in-withlabel-1","92185.75","27729.50867266674","24201.0","190167.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","1.864036463E7","1.4229764736527972E7","32082.0","6.7991418E7"
"OperationGetKHopNeighbors-in-withlabel-2","321834.56","160684.50494943935","63288.0","1023099.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","3.056845076E7","1.5623266995302077E7","466274.0","7.7010276E7"
"OperationGetKHopNeighbors-in-withlabel-3","1031292.9","2715529.52091536","63830.0","2.7661382E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","4.076024721E7","1.8861058416597746E7","64414.0","8.6562158E7"
"OperationGetKHopNeighbors-in-withlabel-4","2679873.14","3113922.098481912","116690.0","3.0805146E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","5.026452592E7","2.476451475447431E7","55837.0","1.20136258E8"
"OperationGetKHopNeighbors-in-withlabel-5","7321081.75","5413978.110066764","89642.0","4.0555951E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","4.477412584E7","2.627932837410817E7","57824.0","1.16809455E8"
"OperationGetKHopNeighbors-both-withlabel-1","124994.81","54113.202815153156","59575.0","452227.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","1.206215488E7","8901001.807876116","149777.0","3.6061056E7"
"OperationGetKHopNeighbors-both-withlabel-2","466571.3","173676.87986185725","177197.0","1040452.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","1.783216497E7","1.588174993188736E7","243538.0","9.3000862E7"
"OperationGetKHopNeighbors-both-withlabel-3","3015778.95","3531131.1851863773","77131.0","3.6311954E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","1.99547213E7","1.4968190722732017E7","322737.0","6.7774785E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.51739142E7","7116952.582936412","5246636.0","5.7499476E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","1.641572958E7","1.7243435146023724E7","296738.0","8.3603024E7"
"OperationGetKHopNeighbors-both-withlabel-5","9.34047057E7","3.417343848701071E7","81412.0","1.67929219E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1.543258014E7","1.4206744068341138E7","321960.0","7.7644693E7"
"OperationGetManyVertexProperties-name","6.08224747E8","0.0","6.08224747E8","6.08224747E8"
"OperationGetManyVertexProperties-age","5.34393473E8","0.0","5.34393473E8","5.34393473E8"
"OperationGetManyEdgeProperties-time","3.8561726E8","0.0","3.8561726E8","3.8561726E8"
"OperationGetManyVertexPropertySets","5.74569242E8","0.0","5.74569242E8","5.74569242E8"
"OperationGetManyEdgePropertySets","3.33896116E8","0.0","3.33896116E8","3.33896116E8"
"OperationGetVerticesUsingKeyIndex-_original_id","3.004652102E7","5.2348881418730855E7","583309.0","5.17340247E8"
"OperationGetVerticesUsingKeyIndex-name","6.339674586E7","6.246717837048906E7","1625642.0","3.57063562E8"
"OperationGetVerticesUsingKeyIndex-age","2.0348256697727272E8","1.0531651162933595E8","1.76630563E8","8.90923952E8"
"OperationGetEdgesUsingKeyIndex-time","6.836325361111112E8","1.542073614260171E9","8513312.0","8.80051398E9"
"OperationGetShortestPath","4.952997587186E10","2.6729656145210762E10","8.20510563E8","9.4555756768E10"
"OperationLocalClusteringCoefficient","873806.86","358410.34250079945","339253.0","2798769.0"
"OperationShutdownGraph","2.592138556E9","0.0","2.592138556E9","2.592138556E9"
