"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighbors-in-2","43563.59","27015.904138523663","22604.0","242518.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","220654.28","143653.2539814591","26503.0","554900.0"
"OperationGetKHopNeighbors-in-3","65265.26","29770.149749579698","27412.0","212558.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","212339.05","176512.89096722513","18918.0","799877.0"
"OperationGetKHopNeighbors-in-4","111252.13","63033.57661320749","20647.0","362713.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","209109.06","147387.35241667248","18575.0","735731.0"
"OperationGetKHopNeighbors-in-5","183611.4","135002.05366319433","18641.0","762759.0"
"OperationGetKHopNeighborsEdgeConditional-in-5","211176.29","146012.8163661187","20616.0","587693.0"
"OperationGetKHopNeighbors-both-1","28078.75","6127.705708297356","20708.0","71745.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","138616.54","105421.72032588163","47058.0","535571.0"
"OperationGetKHopNeighbors-both-2","58703.13","16236.188944241192","26277.0","119987.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","186416.81","119645.11144135348","68545.0","756117.0"
"OperationGetKHopNeighbors-both-3","189899.46","61181.316359395205","46957.0","320603.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","260828.32","122363.39574504136","90487.0","716756.0"
"OperationGetKHopNeighbors-both-4","641898.92","257565.4476812711","102194.0","1321630.0"
"OperationGetKHopNeighborsEdgeConditional-both-4","228541.41","102499.62590693637","66148.0","565657.0"
"OperationGetKHopNeighbors-both-5","1442700.65","479231.6298966165","520839.0","2495084.0"
"OperationGetKHopNeighborsEdgeConditional-both-5","269589.64","121681.56404587509","99623.0","763933.0"
"OperationGetKHopNeighbors-out-withlabel-1","26222.38","3025.158421570679","18892.0","31023.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","52185.03","35530.650893968996","17769.0","282301.0"
"OperationGetKHopNeighbors-out-withlabel-2","28407.63","6451.4895964498","18401.0","70399.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","64085.74","40123.31177024648","18335.0","269955.0"
"OperationGetKHopNeighbors-out-withlabel-3","29742.54","7993.699062911989","18720.0","69126.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","66898.66","35120.59457304787","18964.0","213760.0"
"OperationGetKHopNeighbors-out-withlabel-4","36841.91","12140.915147627875","20247.0","71358.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","69752.62","47714.695646473534","19860.0","354882.0"
"OperationGetKHopNeighbors-out-withlabel-5","40543.33","18489.62158891036","20037.0","116334.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","72918.17","41983.572567625786","19646.0","215061.0"
"OperationGetKHopNeighbors-in-withlabel-1","24601.68","3190.7733259509364","19424.0","29662.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","59113.57","37031.23821512184","19963.0","276002.0"
"OperationGetKHopNeighbors-in-withlabel-2","29795.9","4101.0573380532","20069.0","40116.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","65299.63","28129.793233742403","19008.0","195352.0"
"OperationGetKHopNeighbors-in-withlabel-3","31867.88","10182.173018840329","19088.0","80248.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","62463.9","36621.19943325178","19150.0","224952.0"
"OperationGetKHopNeighbors-in-withlabel-4","33643.59","11406.708257946286","18869.0","87675.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","73369.72","36770.05050773795","22357.0","162177.0"
"OperationGetKHopNeighbors-in-withlabel-5","41028.64","19740.599503318026","18736.0","113042.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","73512.68","40075.97265366869","20087.0","185664.0"
"OperationGetKHopNeighbors-both-withlabel-1","25973.15","3273.8490783021753","20607.0","31125.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","64611.35","17154.702748444808","23185.0","103424.0"
"OperationGetKHopNeighbors-both-withlabel-2","35922.73","7472.79227177499","23238.0","58400.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","92107.58","30772.91899939946","26731.0","164759.0"
"OperationGetKHopNeighbors-both-withlabel-3","58314.14","21407.83162677622","22335.0","118750.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","114427.0","44269.0615030407","23462.0","223364.0"
"OperationGetKHopNeighbors-both-withlabel-4","95222.75","50722.683981503775","21176.0","225150.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","137069.67","50351.734005504724","23377.0","300046.0"
"OperationGetKHopNeighbors-both-withlabel-5","170792.19","95523.83601632579","22053.0","426977.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","141054.6","61662.05128277845","23255.0","289682.0"
"OperationGetManyVertexProperties-name","1.2829856E7","0.0","1.2829856E7","1.2829856E7"
"OperationGetManyVertexProperties-age","1.2241426E7","0.0","1.2241426E7","1.2241426E7"
"OperationGetManyEdgeProperties-time","914216.0","0.0","914216.0","914216.0"
"OperationGetManyVertexPropertySets","1.1265188E7","0.0","1.1265188E7","1.1265188E7"
"OperationGetManyEdgePropertySets","442026.0","0.0","442026.0","442026.0"
"OperationGetVerticesUsingKeyIndex-_original_id","665622.59","452359.356572429","334973.0","5023960.0"
"OperationGetVerticesUsingKeyIndex-name","601361.9888888889","111618.77634674341","361386.0","862033.0"
"OperationGetVerticesUsingKeyIndex-age","2316766.272727273","600120.3392364267","1001333.0","3502366.0"
"OperationGetEdgesUsingKeyIndex-time","664213.418367347","1211438.4989928291","312216.0","1.2510757E7"
"OperationGetShortestPath","2269423.11","1349653.194525837","156689.0","4886189.0"
"OperationLocalClusteringCoefficient","112996.99","35446.665918953506","60541.0","203357.0"
"OperationShutdownGraph","2.87385109E8","0.0","2.87385109E8","2.87385109E8"
