"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-in-3","2.910609492E7","1.606348725007634E7","5166521.0","1.0446504E8"
"OperationGetKHopNeighbors-in-4","9335394.25","3561672.233793503","5804303.0","3.580614E7"
"OperationGetKHopNeighborsEdgeConditional-in-4","2.831170459E7","1.3036408337833844E7","812117.0","6.0319263E7"
"OperationGetKHopNeighbors-in-5","2.574657499E7","7795402.453790282","1.0950948E7","6.6814715E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","2.95781466E7","1.5157916316214897E7","513755.0","6.7605728E7"
"OperationGetKHopNeighbors-both-1","58800.38","36882.554599100105","30745.0","383874.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","2.968863519E7","2.807346538959934E7","264573.0","1.5712012E8"
"OperationGetKHopNeighbors-both-2","446388.61","328438.58180085645","101527.0","2648892.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","6.15939923E7","4.500792335134502E7","1.016105E7","2.94345426E8"
"OperationGetKHopNeighbors-both-3","8190946.5","1.945919863328365E7","946071.0","1.87460048E8"
"OperationGetKHopNeighborsEdgeConditional-both-3","9.021730881E7","6.5478104432634585E7","1.469683E7","2.71120956E8"
"OperationGetKHopNeighbors-both-4","7.149016415E7","1.068879283829747E8","8955139.0","7.14683882E8"
"OperationGetKHopNeighborsEdgeConditional-both-4","9.369691511E7","1.0914143395886824E8","240817.0","9.2755643E8"
"OperationGetKHopNeighbors-both-5","1.27058186877E9","1.138447930572632E9","1.77604257E8","6.183738638E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","5.716690779E7","4.123703769147031E7","729605.0","2.21744603E8"
"OperationGetKHopNeighbors-out-withlabel-1","97074.57","48497.2180307809","39457.0","454019.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","3853960.37","6825514.505191686","30738.0","3.0436191E7"
"OperationGetKHopNeighbors-out-withlabel-2","185432.73","142639.32395562273","38330.0","646174.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","6422754.2","9440393.859688982","31398.0","4.75782E7"
"OperationGetKHopNeighbors-out-withlabel-3","200831.2","238290.13168136033","31515.0","1644484.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","8718252.62","1.2927444423448311E7","33152.0","5.5356716E7"
"OperationGetKHopNeighbors-out-withlabel-4","447017.25","897956.2401268492","29338.0","5529026.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","6092563.17","1.0966557889475387E7","30471.0","7.2935533E7"
"OperationGetKHopNeighbors-out-withlabel-5","1296150.11","6733981.024793819","27771.0","6.6534679E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","7187061.06","1.191358102589842E7","20479.0","6.0853994E7"
"OperationGetKHopNeighbors-in-withlabel-1","72349.92","41158.3535461952","19045.0","416797.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","1578398.85","3253088.509063368","74648.0","1.3617374E7"
"OperationGetKHopNeighbors-in-withlabel-2","153906.52","77041.18678492434","33665.0","485874.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","2700947.74","4638912.82748441","83306.0","2.3567739E7"
"OperationGetKHopNeighbors-in-withlabel-3","282613.15","154032.13761993794","20138.0","681221.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","2707681.46","4542321.089402332","78635.0","1.9551905E7"
"OperationGetKHopNeighbors-in-withlabel-4","478977.41","292027.36837906454","23658.0","1328547.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","3529651.69","4712367.294510533","64705.0","1.8770086E7"
"OperationGetKHopNeighbors-in-withlabel-5","856306.04","553179.5743590308","28162.0","2577058.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","3646088.43","6044788.103358544","64667.0","3.082414E7"
"OperationGetKHopNeighbors-both-withlabel-1","84731.72","43424.526846030225","28199.0","445340.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","5040633.41","7168438.060759182","77956.0","3.2375562E7"
"OperationGetKHopNeighbors-both-withlabel-2","263096.06","168178.2165309063","31483.0","1160624.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","1.016873014E7","1.3684905580022307E7","56570.0","8.6370074E7"
"OperationGetKHopNeighbors-both-withlabel-3","1504012.41","3939417.1358764134","63334.0","3.9369283E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","1.040018485E7","1.2541268607979944E7","49626.0","7.5146765E7"
"OperationGetKHopNeighbors-both-withlabel-4","8354137.98","8608935.582713721","241363.0","4.4830558E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","9539769.76","1.016490810210448E7","24496.0","4.3570076E7"
"OperationGetKHopNeighbors-both-withlabel-5","6.701408271E7","8.91417528960518E7","48783.0","4.93139905E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","7289761.73","8729398.5426763","54842.0","3.6954367E7"
"OperationGetManyVertexProperties-name","5.12440979E8","0.0","5.12440979E8","5.12440979E8"
"OperationGetManyVertexProperties-age","4.75074699E8","0.0","4.75074699E8","4.75074699E8"
"OperationGetManyEdgeProperties-time","1.47929976E8","0.0","1.47929976E8","1.47929976E8"
"OperationGetManyVertexPropertySets","4.8305049E8","0.0","4.8305049E8","4.8305049E8"
"OperationGetManyEdgePropertySets","1.59647346E8","0.0","1.59647346E8","1.59647346E8"
"OperationGetVerticesUsingKeyIndex-_original_id","2.420430943E7","3.784306504688051E7","419197.0","3.51669226E8"
"OperationGetVerticesUsingKeyIndex-name","3.038157098E7","3.269795186495451E7","470729.0","1.92082539E8"
"OperationGetVerticesUsingKeyIndex-age","8.381714115789473E7","5.09201292356073E7","6.747343E7","3.91181885E8"
"OperationGetEdgesUsingKeyIndex-time","1.352392231530612E8","3.819346407195409E8","2904749.0","2.885380952E9"
"OperationShutdownGraph","1.120148158E9","0.0","1.120148158E9","1.120148158E9"
