"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-both-3","8754521.18","6306447.32182354","1490832.0","3.7120722E7"
"OperationGetKHopNeighborsEdgeConditional-both-3","705269.5","268772.78591209714","275535.0","1528441.0"
"OperationGetKHopNeighbors-both-4","8.157238084E7","1.1501374621294934E8","1.6462294E7","9.236059E8"
"OperationGetKHopNeighborsEdgeConditional-both-4","898933.14","373584.1418886787","279418.0","2358205.0"
"OperationGetKHopNeighbors-both-5","1.2907158921E9","1.0953749343189907E9","2.92313393E8","7.508876781E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","799564.11","389371.30174615834","287635.0","2366610.0"
"OperationGetKHopNeighbors-out-withlabel-1","104103.03","21004.421926087372","75847.0","171360.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","199323.04","88444.59707623976","65309.0","526191.0"
"OperationGetKHopNeighbors-out-withlabel-2","183560.54","101148.80187865993","79241.0","690871.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","252535.84","127444.98053550166","69898.0","595001.0"
"OperationGetKHopNeighbors-out-withlabel-3","650883.1","1297488.2014985455","84472.0","1.0115007E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","279386.79","154866.51143034734","69453.0","776794.0"
"OperationGetKHopNeighbors-out-withlabel-4","695093.74","1354119.2797686297","69785.0","9813832.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","248506.5","145952.91244606941","64293.0","938898.0"
"OperationGetKHopNeighbors-out-withlabel-5","8856903.07","5.803252677017431E7","68469.0","5.77622848E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","266076.79","160926.91638935322","62060.0","1109981.0"
"OperationGetKHopNeighbors-in-withlabel-1","115486.01","13965.703134103202","83939.0","164608.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","186433.62","37786.40918419744","104694.0","274709.0"
"OperationGetKHopNeighbors-in-withlabel-2","200952.88","39508.83409600439","133910.0","283577.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","232568.64","49697.79499505386","131685.0","354748.0"
"OperationGetKHopNeighbors-in-withlabel-3","543207.58","111869.4127667773","291717.0","669620.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","298166.81","102916.68495046806","147965.0","1072136.0"
"OperationGetKHopNeighbors-in-withlabel-4","1892064.28","569171.0777260574","780152.0","2551229.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","352593.03","79234.52881584583","186723.0","485594.0"
"OperationGetKHopNeighbors-in-withlabel-5","7455499.79","1537974.4697045416","3293824.0","1.0095277E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","346000.78","91032.54610254291","176258.0","551023.0"
"OperationGetKHopNeighbors-both-withlabel-1","138790.77","24386.931845500778","104690.0","218319.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","277865.86","102397.76035060729","156664.0","726233.0"
"OperationGetKHopNeighbors-both-withlabel-2","635519.66","383645.1071715947","240389.0","2937292.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","503568.23","181454.07653121796","244939.0","1305172.0"
"OperationGetKHopNeighbors-both-withlabel-3","6186268.01","4433258.411966006","1781553.0","2.4692625E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","661896.31","273593.6481353942","286313.0","1837078.0"
"OperationGetKHopNeighbors-both-withlabel-4","9.138292638E7","1.256983495944917E8","1.3836413E7","1.009610363E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","707388.61","301275.1422368228","293793.0","1757181.0"
"OperationGetKHopNeighbors-both-withlabel-5","1.15935560852E9","1.336706855195084E9","1.60429607E8","9.991591201E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","772443.66","276120.3865975209","321399.0","1686372.0"
"OperationGetManyVertexProperties-name","4.95085433E8","0.0","4.95085433E8","4.95085433E8"
"OperationGetManyVertexProperties-age","1.33253478E8","0.0","1.33253478E8","1.33253478E8"
"OperationGetManyEdgeProperties-time","3397719.0","0.0","3397719.0","3397719.0"
"OperationGetManyVertexPropertySets","4.22907313E8","0.0","4.22907313E8","4.22907313E8"
"OperationGetManyEdgePropertySets","3640954.0","0.0","3640954.0","3640954.0"
"OperationGetVerticesUsingKeyIndex-_original_id","2760987.52","6038503.973808095","140903.0","3.5100355E7"
"OperationGetVerticesUsingKeyIndex-name","6225233.11","8889637.759915764","171760.0","4.5250109E7"
"OperationGetVerticesUsingKeyIndex-age","7431083.35","1439350.6653668962","3454784.0","8964216.0"
"OperationGetEdgesUsingKeyIndex-time","1969373.84","768802.2105452965","813487.0","3932360.0"
"OperationShutdownGraph","2.46505177E8","0.0","2.46505177E8","2.46505177E8"
