"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighborsEdgeConditional-both-1","171141.43","38786.51585648161","110106.0","384291.0"
"OperationGetKHopNeighbors-both-2","512708.13","223396.82242425266","234447.0","1537302.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","261376.56","72786.63224841769","150831.0","508281.0"
"OperationGetKHopNeighbors-both-3","4274419.67","2480878.746440906","1128788.0","1.4890393E7"
"OperationGetKHopNeighborsEdgeConditional-both-3","299528.59","93937.4266467945","181405.0","696294.0"
"OperationGetKHopNeighbors-both-4","1.760276127E7","2946554.519113182","1.0006244E7","2.3959069E7"
"OperationGetKHopNeighborsEdgeConditional-both-4","460829.93","170998.0806142721","220790.0","1138301.0"
"OperationGetKHopNeighbors-both-5","2.141673795E7","2564937.966496275","1.5749925E7","2.4314348E7"
"OperationGetKHopNeighborsEdgeConditional-both-5","475460.66","183047.40204429123","214236.0","1236945.0"
"OperationGetKHopNeighbors-out-withlabel-1","92298.17","15447.004090149652","67439.0","148994.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","88812.04","20156.33628064386","56730.0","134631.0"
"OperationGetKHopNeighbors-out-withlabel-2","132457.55","45880.39251562153","73958.0","322836.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","111387.65","39725.66834865715","55729.0","243565.0"
"OperationGetKHopNeighbors-out-withlabel-3","164532.26","104625.60117204775","74790.0","786718.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","109085.97","41348.94266881681","56282.0","229117.0"
"OperationGetKHopNeighbors-out-withlabel-4","196349.23","260980.54897225022","73815.0","2156512.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","109065.29","44546.20299224054","60253.0","276702.0"
"OperationGetKHopNeighbors-out-withlabel-5","242627.13","627786.4777410972","69570.0","5476252.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","115693.45","44983.20173962165","56541.0","300168.0"
"OperationGetKHopNeighbors-in-withlabel-1","92054.6","13706.746682564759","74227.0","143917.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","102037.5","15052.643402738271","57642.0","139221.0"
"OperationGetKHopNeighbors-in-withlabel-2","123203.45","22602.755612258876","87426.0","195404.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","123622.29","21283.91574889123","92083.0","191301.0"
"OperationGetKHopNeighbors-in-withlabel-3","164032.41","48054.07391430929","82289.0","322807.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","138363.52","31507.53687055845","73692.0","224585.0"
"OperationGetKHopNeighbors-in-withlabel-4","310335.16","107501.99815851984","101533.0","704822.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","166707.74","35798.02619296768","82884.0","238861.0"
"OperationGetKHopNeighbors-in-withlabel-5","299710.53","142390.13606036446","73020.0","694155.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","168764.84","35480.31913236408","73750.0","228258.0"
"OperationGetKHopNeighbors-both-withlabel-1","120865.1","20712.823265552186","86521.0","197269.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","132075.19","29271.300950827248","67932.0","205724.0"
"OperationGetKHopNeighbors-both-withlabel-2","265693.35","104193.97627131568","115744.0","875363.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","186008.34","45920.27212881475","90843.0","361331.0"
"OperationGetKHopNeighbors-both-withlabel-3","921827.42","634847.3516079937","106889.0","3703469.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","218427.32","61313.63394953523","66116.0","367813.0"
"OperationGetKHopNeighbors-both-withlabel-4","3886638.01","2636342.1714965994","106761.0","1.3091498E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","269844.71","73493.53719291172","140753.0","512210.0"
"OperationGetKHopNeighbors-both-withlabel-5","1.009817039E7","3699059.447235013","91033.0","1.6262558E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","318609.6","109287.88008832454","92822.0","571986.0"
"OperationGetManyVertexProperties-name","2974915.0","0.0","2974915.0","2974915.0"
"OperationGetManyVertexProperties-age","2683449.0","0.0","2683449.0","2683449.0"
"OperationGetManyEdgeProperties-time","2774129.0","0.0","2774129.0","2774129.0"
"OperationGetManyVertexPropertySets","5441021.0","0.0","5441021.0","5441021.0"
"OperationGetManyEdgePropertySets","2831582.0","0.0","2831582.0","2831582.0"
"OperationGetVerticesUsingKeyIndex-_original_id","137005.49","20941.806044128567","113173.0","199498.0"
"OperationGetVerticesUsingKeyIndex-name","149028.9090909091","25321.82365498105","114781.0","207868.0"
"OperationGetVerticesUsingKeyIndex-age","165825.80487804877","21604.439906399897","111782.0","232841.0"
"OperationGetEdgesUsingKeyIndex-time","187905.70103092783","36038.719773468896","132405.0","277668.0"
"OperationShutdownGraph","7.3806313E7","0.0","7.3806313E7","7.3806313E7"
