"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighborsEdgeConditional-in-3","325910.63","74628.96535242265","201291.0","460851.0"
"OperationGetKHopNeighbors-in-4","2665835.18","666739.7837131273","869045.0","4325931.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","436816.53","68009.6326148664","241357.0","582326.0"
"OperationGetKHopNeighbors-in-5","6722498.89","1598864.8261728748","2477134.0","1.1200466E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","466039.1","99397.71403110836","181650.0","739292.0"
"OperationGetKHopNeighbors-both-1","162193.75","26619.425626175707","101495.0","235543.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","290465.87","109305.54215726253","119336.0","700002.0"
"OperationGetKHopNeighbors-both-2","574316.58","261321.99671467303","274568.0","1581412.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","514156.17","169597.15804134545","238438.0","1265542.0"
"OperationGetKHopNeighbors-both-3","6671213.61","6559123.58300297","1508680.0","6.0193739E7"
"OperationGetKHopNeighborsEdgeConditional-both-3","629620.74","506185.67160585674","286014.0","5243428.0"
"OperationGetKHopNeighbors-both-4","1.1008688804E8","3.493275399191215E8","1.3890417E7","3.351488904E9"
"OperationGetKHopNeighborsEdgeConditional-both-4","632349.74","236642.1746353604","258453.0","1461530.0"
"OperationGetKHopNeighbors-both-5","1.57942459104E9","2.1465705591652508E9","2.02425432E8","1.2154682901E10"
"OperationGetKHopNeighborsEdgeConditional-both-5","738464.55","318621.9024610008","312109.0","2233228.0"
"OperationGetKHopNeighbors-out-withlabel-1","101861.24","16055.376076018902","78409.0","149208.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","176747.22","66766.76178512478","61592.0","389192.0"
"OperationGetKHopNeighbors-out-withlabel-2","167286.42","88119.37975237684","77616.0","579287.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","214406.82","92205.36887311717","64726.0","578101.0"
"OperationGetKHopNeighbors-out-withlabel-3","446433.58","1193993.8380138162","73398.0","1.099063E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","240175.66","132017.52380894136","63128.0","716549.0"
"OperationGetKHopNeighbors-out-withlabel-4","4630901.43","2.0592889157187082E7","73334.0","1.71774683E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","256976.78","138724.77955553433","61998.0","737885.0"
"OperationGetKHopNeighbors-out-withlabel-5","2310887.23","7775183.171792648","82242.0","5.7548542E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","189440.56","92776.90514436446","61593.0","471240.0"
"OperationGetKHopNeighbors-in-withlabel-1","115363.34","13923.305856886142","88085.0","164452.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","164803.41","29587.42247073746","108071.0","236575.0"
"OperationGetKHopNeighbors-in-withlabel-2","171550.33","31321.795417585803","134522.0","257910.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","227118.14","49176.15224110564","124697.0","342736.0"
"OperationGetKHopNeighbors-in-withlabel-3","411483.5","114954.51400667135","258750.0","677693.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","252438.01","58163.82966251362","140361.0","395695.0"
"OperationGetKHopNeighbors-in-withlabel-4","1619294.26","521094.5250285137","417147.0","2431329.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","333763.78","65230.39855275759","174784.0","469631.0"
"OperationGetKHopNeighbors-in-withlabel-5","6808390.25","1694872.0613352996","3104291.0","1.0430175E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","358401.53","95824.77400051146","156482.0","637162.0"
"OperationGetKHopNeighbors-both-withlabel-1","142066.6","30579.046952120665","96353.0","222676.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","257649.64","82092.42256731373","137563.0","509419.0"
"OperationGetKHopNeighbors-both-withlabel-2","654990.31","424297.0255008558","259582.0","3242599.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","437882.57","185392.69092115012","202811.0","1634248.0"
"OperationGetKHopNeighbors-both-withlabel-3","6241421.56","4374014.119303564","1204516.0","2.5049986E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","616008.26","202672.65328946675","256165.0","1479369.0"
"OperationGetKHopNeighbors-both-withlabel-4","6.436283525E7","6.882272047722043E7","1.5411368E7","6.03748674E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","595707.96","209594.39218227763","255447.0","1520368.0"
"OperationGetKHopNeighbors-both-withlabel-5","1.29365194438E9","1.2994334377393644E9","2.0354723E8","7.54941654E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","798481.01","300837.97376912023","256053.0","1998594.0"
"OperationGetManyVertexProperties-name","2758119.0","0.0","2758119.0","2758119.0"
"OperationGetManyVertexProperties-age","4380429.0","0.0","4380429.0","4380429.0"
"OperationGetManyEdgeProperties-time","3218540.0","0.0","3218540.0","3218540.0"
"OperationGetManyVertexPropertySets","9185509.0","0.0","9185509.0","9185509.0"
"OperationGetManyEdgePropertySets","1687393.0","0.0","1687393.0","1687393.0"
"OperationGetVerticesUsingKeyIndex-_original_id","170211.02","27950.68630605696","133463.0","255632.0"
"OperationGetVerticesUsingKeyIndex-name","217400.82","41412.192110628486","153160.0","316612.0"
"OperationGetVerticesUsingKeyIndex-age","4093703.880952381","93630.85966104755","3909096.0","4448995.0"
"OperationGetEdgesUsingKeyIndex-time","294215.24","121575.3708677148","158261.0","788131.0"
"OperationShutdownGraph","2.38081686E8","0.0","2.38081686E8","2.38081686E8"
