"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-in-1","176443.6","27459.96791877223","109285.0","260170.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","315286.04","80330.90262656334","151853.0","514080.0"
"OperationGetKHopNeighbors-in-2","876685.9","307111.6696372672","164395.0","1696587.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","548442.37","87811.5826451904","312076.0","735209.0"
"OperationGetKHopNeighbors-in-3","3802245.15","1475265.5031576005","1142316.0","7966410.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","668508.68","160548.65790606156","377223.0","1010122.0"
"OperationGetKHopNeighbors-in-4","9887206.98","4400811.929932286","2410223.0","2.3461996E7"
"OperationGetKHopNeighborsEdgeConditional-in-4","907545.74","153123.75139798658","419488.0","1200113.0"
"OperationGetKHopNeighbors-in-5","2.977351551E7","1.3191526683451338E7","138232.0","8.7103406E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","1071185.17","177540.07941037175","539336.0","1425267.0"
"OperationGetKHopNeighbors-both-1","173698.68","27175.835017117697","135295.0","242928.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","754047.29","2439715.5081869005","259637.0","2.2788514E7"
"OperationGetKHopNeighbors-both-2","879263.57","307735.043032387","365862.0","1857188.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","1642143.62","3557009.339338708","526268.0","2.3902217E7"
"OperationGetKHopNeighbors-both-3","1.126445828E7","2965749.9400036004","2632873.0","1.7658544E7"
"OperationGetKHopNeighborsEdgeConditional-both-3","1998129.24","3527820.5168038444","516996.0","1.8627488E7"
"OperationGetKHopNeighbors-both-4","9.530880687E7","3.060459189999314E7","4.2444131E7","1.89667962E8"
"OperationGetKHopNeighborsEdgeConditional-both-4","2168765.57","4598097.770743592","452492.0","2.3406142E7"
"OperationGetKHopNeighbors-both-5","1.2218054599E9","3.694388682326311E8","4.91289926E8","2.198342241E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","5320000.47","8037284.344783775","552143.0","5.558915E7"
"OperationGetKHopNeighbors-out-withlabel-1","94979.35","14406.807802129517","79693.0","140673.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","144952.34","25862.093873938353","83728.0","220811.0"
"OperationGetKHopNeighbors-out-withlabel-2","159087.33","44888.017272776706","77644.0","292885.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","653350.5","3007212.6033912813","69765.0","2.2807889E7"
"OperationGetKHopNeighbors-out-withlabel-3","281328.63","123869.68083212737","80778.0","835308.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","911456.82","2894373.874042887","70253.0","1.7742628E7"
"OperationGetKHopNeighbors-out-withlabel-4","754235.72","420666.46910202096","98109.0","2018602.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","2477845.14","1.2686826477059646E7","70467.0","1.21719403E8"
"OperationGetKHopNeighbors-out-withlabel-5","2029231.76","1318099.9442656473","103559.0","6400042.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","1005709.12","3160640.795679035","81354.0","2.4497598E7"
"OperationGetKHopNeighbors-in-withlabel-1","115718.51","17032.485846461164","79584.0","199269.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","383857.53","1628323.7998783202","105800.0","1.5780987E7"
"OperationGetKHopNeighbors-in-withlabel-2","169608.56","42594.015524794086","92945.0","334793.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","1120550.62","3941493.4030665196","82945.0","2.5157642E7"
"OperationGetKHopNeighbors-in-withlabel-3","321146.95","123964.0275879559","80786.0","741609.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","1672462.61","4591479.867825019","81619.0","2.9498269E7"
"OperationGetKHopNeighbors-in-withlabel-4","807264.62","465444.6811971275","77214.0","2130726.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","1324837.47","3009886.3490138976","79448.0","1.6217955E7"
"OperationGetKHopNeighbors-in-withlabel-5","2270606.07","1258378.730827975","99527.0","5641048.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","1126523.72","2761812.1839457266","80523.0","1.9226261E7"
"OperationGetKHopNeighbors-both-withlabel-1","141558.58","28697.414851230067","90440.0","214554.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","932836.16","3091083.8543676767","148670.0","2.0596469E7"
"OperationGetKHopNeighbors-both-withlabel-2","346399.29","109414.6606394495","176390.0","670468.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","844868.95","2901929.583734182","215677.0","2.4174762E7"
"OperationGetKHopNeighbors-both-withlabel-3","2192368.83","836995.6979452409","475936.0","4931347.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","973676.64","2842098.0361312535","262355.0","2.196899E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.021216462E7","3759395.7697868757","2751434.0","1.9229749E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","969910.98","2583154.819464996","280063.0","1.9737607E7"
"OperationGetKHopNeighbors-both-withlabel-5","4.4586459E7","1.6316817660058947E7","109926.0","9.9871775E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1041697.17","3384912.3056952828","268331.0","2.3262817E7"
"OperationGetManyVertexProperties-name","6591558.0","0.0","6591558.0","6591558.0"
"OperationGetManyVertexProperties-age","3901637.0","0.0","3901637.0","3901637.0"
"OperationGetManyEdgeProperties-time","3207317.0","0.0","3207317.0","3207317.0"
"OperationGetManyVertexPropertySets","1.0779105E7","0.0","1.0779105E7","1.0779105E7"
"OperationGetManyEdgePropertySets","3323983.0","0.0","3323983.0","3323983.0"
"OperationGetVerticesUsingKeyIndex-_original_id","167054.08","26804.17438858358","132400.0","241850.0"
"OperationGetVerticesUsingKeyIndex-name","240374.49","45010.95389757808","161286.0","346052.0"
"OperationGetVerticesUsingKeyIndex-age","4407888.761904762","1018267.7287738139","1832956.0","8378508.0"
"OperationGetEdgesUsingKeyIndex-time","550799.0808080808","1455234.9887995473","225515.0","1.4928082E7"
"OperationGetShortestPath","2.238206084056E10","1.1981582694413422E10","1.115729345E9","4.2384365742E10"
"OperationLocalClusteringCoefficient","1194319.45","435517.9673601623","475571.0","2236815.0"
"OperationShutdownGraph","3.04366087E8","0.0","3.04366087E8","3.04366087E8"
