"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighborsEdgeConditional-both-4","6.156251389E7","2.8752138357769847E7","3603392.0","1.41201006E8"
"OperationGetKHopNeighbors-both-5","2.20916341245E9","3.0042379082654085E9","2.80549822E8","2.1357246441E10"
"OperationGetKHopNeighborsEdgeConditional-both-5","6.73042124E7","2.879720263003164E7","4272556.0","1.44090992E8"
"OperationGetKHopNeighbors-out-withlabel-1","102155.0","14746.10235485974","82583.0","173605.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","5335061.14","7541798.289065619","66403.0","3.0253191E7"
"OperationGetKHopNeighbors-out-withlabel-2","161459.49","100518.23284066381","79846.0","818988.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","5478957.45","7354337.197103065","67283.0","3.3037988E7"
"OperationGetKHopNeighbors-out-withlabel-3","235823.68","271154.5113860317","81388.0","2079239.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","9508363.74","1.2091657992273431E7","78320.0","8.5295977E7"
"OperationGetKHopNeighbors-out-withlabel-4","591688.57","2037806.3376776471","75546.0","1.694094E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","9298180.05","1.1537181692671038E7","64319.0","4.7196522E7"
"OperationGetKHopNeighbors-out-withlabel-5","606942.91","2022105.512186899","74710.0","1.813559E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","7125778.72","1.058860807165097E7","69933.0","4.8498408E7"
"OperationGetKHopNeighbors-in-withlabel-1","105628.22","11125.686124981234","82060.0","134405.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","5535781.67","1.199198107831103E7","87095.0","1.04312973E8"
"OperationGetKHopNeighbors-in-withlabel-2","173786.8","33244.23224440594","114706.0","291347.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","6337843.23","9471296.209189462","89436.0","6.720943E7"
"OperationGetKHopNeighbors-in-withlabel-3","255367.64","77983.92567709324","86227.0","426433.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","6481642.67","6651569.604486163","106863.0","2.9706555E7"
"OperationGetKHopNeighbors-in-withlabel-4","395725.51","157544.9939309717","84088.0","860380.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","5141900.17","7025682.792148725","109713.0","3.2169591E7"
"OperationGetKHopNeighbors-in-withlabel-5","879201.25","400665.33205780043","109594.0","2191556.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","8413966.51","9244317.720204676","161452.0","4.3135735E7"
"OperationGetKHopNeighbors-both-withlabel-1","140882.69","25588.117434737167","91617.0","223656.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","6216587.11","9804708.721569395","139428.0","7.5881411E7"
"OperationGetKHopNeighbors-both-withlabel-2","343460.45","175378.51900591335","121796.0","1287483.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","1.168514633E7","9886436.283304274","217536.0","4.7010308E7"
"OperationGetKHopNeighbors-both-withlabel-3","1239912.41","797718.9848134253","265838.0","4204420.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","1.521428026E7","2.2897924444819264E7","293638.0","1.66092854E8"
"OperationGetKHopNeighbors-both-withlabel-4","9520073.19","9512449.095132383","119243.0","5.7114898E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","1.385236808E7","1.747686659571151E7","144548.0","1.47234603E8"
"OperationGetKHopNeighbors-both-withlabel-5","1.0386676574E8","2.0952126608678186E8","91289.0","1.497702217E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1.268808007E7","1.1234874699618649E7","130882.0","6.80323E7"
"OperationGetManyVertexProperties-name","1.112279424E9","0.0","1.112279424E9","1.112279424E9"
"OperationGetManyVertexProperties-age","6.59863182E8","0.0","6.59863182E8","6.59863182E8"
"OperationGetManyEdgeProperties-time","3.6446332E7","0.0","3.6446332E7","3.6446332E7"
"OperationGetManyVertexPropertySets","1.083339593E9","0.0","1.083339593E9","1.083339593E9"
"OperationGetManyEdgePropertySets","4.8143251E7","0.0","4.8143251E7","4.8143251E7"
"OperationGetVerticesUsingKeyIndex-_original_id","8693731.09","5625686.8798098015","170396.0","3.0115234E7"
"OperationGetVerticesUsingKeyIndex-name","1.8344235181818184E7","1.5848850361600948E7","541183.0","1.35936804E8"
"OperationGetVerticesUsingKeyIndex-age","6.93697316590909E7","7.430280451787007E7","5832405.0","2.16863151E8"
"OperationGetEdgesUsingKeyIndex-time","5.795826223E7","4.804132528365142E7","3221679.0","1.73214809E8"
"OperationShutdownGraph","4.48889726E8","0.0","4.48889726E8","4.48889726E8"
