"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-both-2","1.2636181054E8","8.449346586371595E7","2.2634422E7","4.46590022E8"
"OperationGetKHopNeighbors-both-3","9585363.8","1.3179782095958192E7","1528703.0","1.2821521E8"
"OperationGetKHopNeighborsEdgeConditional-both-3","1.7772350955E8","1.9211565795922858E8","2.4825772E7","1.345999885E9"
"OperationGetKHopNeighbors-both-4","1.6247123938E8","2.0882670320214868E8","1.5319291E7","1.297365205E9"
"OperationGetKHopNeighborsEdgeConditional-both-4","1.7604985436E8","1.6783318198798075E8","2.8169479E7","1.116447643E9"
"OperationGetKHopNeighbors-both-5","2.86400917038E9","2.88690805105732E9","3.45924553E8","1.6292400949E10"
"OperationGetKHopNeighborsEdgeConditional-both-5","1.8678568073E8","1.6884785132039854E8","2.3792655E7","1.051421585E9"
"OperationGetKHopNeighbors-out-withlabel-1","125963.27","29012.58871002552","69256.0","275250.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","1.447932782E7","1.7537763974954884E7","61820.0","9.3198364E7"
"OperationGetKHopNeighbors-out-withlabel-2","256127.21","181946.0186800632","67882.0","1135033.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","2.046231385E7","2.5102041199412063E7","60627.0","1.21926063E8"
"OperationGetKHopNeighbors-out-withlabel-3","757490.1","2953037.7204400324","67945.0","2.9111468E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","2.078277371E7","3.1594609492251247E7","62850.0","1.88445208E8"
"OperationGetKHopNeighbors-out-withlabel-4","1912858.94","1.1311650692420937E7","68573.0","1.13058227E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","2.617058796E7","3.2360514479625363E7","62511.0","1.45674271E8"
"OperationGetKHopNeighbors-out-withlabel-5","1036697.41","3352841.296490456","68602.0","2.9649299E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","2.951058208E7","4.86111300800927E7","62516.0","3.62334648E8"
"OperationGetKHopNeighbors-in-withlabel-1","123520.19","36154.17077674304","40938.0","237854.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","7660560.54","4640161.145319545","64659.0","2.249631E7"
"OperationGetKHopNeighbors-in-withlabel-2","355537.47","141074.00199791984","106995.0","941038.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","1.383324436E7","7635844.517876781","24725.0","4.5982448E7"
"OperationGetKHopNeighbors-in-withlabel-3","1517118.76","3887776.791169468","174612.0","3.9671234E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","1.979969735E7","1.0400770856893232E7","915461.0","6.5638967E7"
"OperationGetKHopNeighbors-in-withlabel-4","2906438.28","1621705.9679243895","129260.0","7631944.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","2.395603625E7","1.6103777848715192E7","73112.0","1.00834895E8"
"OperationGetKHopNeighbors-in-withlabel-5","7141743.32","5633351.282502482","68936.0","4.5116705E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","2.248721705E7","1.410897995320815E7","66242.0","8.2929753E7"
"OperationGetKHopNeighbors-both-withlabel-1","125131.29","36657.42368887781","69084.0","272226.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","2.309572122E7","2.4525608059429996E7","128196.0","1.61200771E8"
"OperationGetKHopNeighbors-both-withlabel-2","484351.3","403584.44240531616","95471.0","3797552.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","5.824105385E7","4.5975005551749E7","125736.0","2.8755797E8"
"OperationGetKHopNeighbors-both-withlabel-3","3603072.37","7071417.002880744","125530.0","5.3522531E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","8.172963684E7","7.557963381509264E7","1.0970955E7","5.67478084E8"
"OperationGetKHopNeighbors-both-withlabel-4","1.957321531E7","2.7179280567579087E7","81328.0","1.97801008E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","7.258110751E7","6.77218401241441E7","63506.0","4.19256587E8"
"OperationGetKHopNeighbors-both-withlabel-5","1.6706992077E8","3.4285231505880886E8","57722.0","2.689839996E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","8.177413836E7","1.0448006148601884E8","6193162.0","8.8382108E8"
"OperationGetManyVertexProperties-name","6.61635995E8","0.0","6.61635995E8","6.61635995E8"
"OperationGetManyVertexProperties-age","6.58877461E8","0.0","6.58877461E8","6.58877461E8"
"OperationGetManyEdgeProperties-time","6.44050181E8","0.0","6.44050181E8","6.44050181E8"
"OperationGetManyVertexPropertySets","6.92937293E8","0.0","6.92937293E8","6.92937293E8"
"OperationGetManyEdgePropertySets","6.90551106E8","0.0","6.90551106E8","6.90551106E8"
"OperationGetVerticesUsingKeyIndex-_original_id","4.911851942E7","9.384847435809135E7","853487.0","9.39291106E8"
"OperationGetVerticesUsingKeyIndex-name","3.2541593861E8","2.892233192202315E8","5.8471985E7","1.532099348E9"
"OperationGetVerticesUsingKeyIndex-age","2.11650337475E9","5.592672284198942E8","1.367507503E9","5.310306745E9"
"OperationGetEdgesUsingKeyIndex-time","4.3361308720171715E10","1.80056022227408E9","3.4587946076E10","4.7631959581E10"
"OperationShutdownGraph","2.138989499E9","0.0","2.138989499E9","2.138989499E9"
