"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighborsEdgeConditional-out-1","107687.75","41743.14007124404","54758.0","407081.0"
"OperationGetKHopNeighbors-out-2","151738.06","75510.8470938871","66109.0","504534.0"
"OperationGetKHopNeighborsEdgeConditional-out-2","142656.36","49340.38927076275","67121.0","343930.0"
"OperationGetKHopNeighbors-out-3","324592.37","448282.29773116513","68985.0","2652986.0"
"OperationGetKHopNeighborsEdgeConditional-out-3","134175.21","49997.41776217947","56907.0","334858.0"
"OperationGetKHopNeighbors-out-4","331388.52","614179.5758450045","65530.0","4655297.0"
"OperationGetKHopNeighborsEdgeConditional-out-4","135240.71","57801.73681409497","59728.0","344184.0"
"OperationGetKHopNeighbors-in-1","85942.07","10308.971159388313","65053.0","131492.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","102974.24","16351.510697865202","78970.0","154321.0"
"OperationGetKHopNeighbors-in-2","177456.2","34525.46687012356","109882.0","265261.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","134919.04","23303.021343130593","97194.0","195323.0"
"OperationGetKHopNeighbors-in-3","282445.0","79671.11171660654","145650.0","450535.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","169424.2","19856.40631987571","112185.0","218893.0"
"OperationGetKHopNeighbors-in-4","483666.56","177000.44394426353","187907.0","918412.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","181006.55","42789.88311444074","104801.0","278510.0"
"OperationGetKHopNeighbors-both-1","114394.09","18021.758893679053","81778.0","174095.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","134568.06","27966.40141949622","95002.0","214307.0"
"OperationGetKHopNeighbors-both-2","379422.9","135161.82598407735","204221.0","912175.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","216825.32","52956.685654576235","126396.0","337483.0"
"OperationGetKHopNeighbors-both-3","1958816.29","876012.7218074438","1031693.0","5489871.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","263126.77","84721.09201041437","150572.0","580490.0"
"OperationGetKHopNeighbors-both-4","8517735.61","2557207.1438156543","2753449.0","1.3972268E7"
"OperationGetKHopNeighborsEdgeConditional-both-4","320909.67","117467.72690514234","157152.0","934357.0"
"OperationGetKHopNeighbors-out-withlabel-1","81483.43","20408.79530019104","65506.0","236138.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","100652.62","28478.054236474785","56072.0","228080.0"
"OperationGetKHopNeighbors-out-withlabel-2","168828.08","82200.3617269024","63759.0","527707.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","104828.19","33969.701981823455","55591.0","218631.0"
"OperationGetKHopNeighbors-out-withlabel-3","334562.5","613123.5336092311","63950.0","5387273.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","131386.57","44620.1773930259","55696.0","269480.0"
"OperationGetKHopNeighbors-out-withlabel-4","498554.21","908764.5077967811","63381.0","6218313.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","124623.11","45164.78902926372","55790.0","268341.0"
"OperationGetKHopNeighbors-in-withlabel-1","79777.38","13538.343983501083","64978.0","139126.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","105080.82","18934.818492069047","83496.0","153517.0"
"OperationGetKHopNeighbors-in-withlabel-2","191367.38","32038.119409784355","128038.0","255965.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","140745.67","23202.719660442825","96643.0","227426.0"
"OperationGetKHopNeighbors-in-withlabel-3","286785.68","76046.52708176487","159115.0","472333.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","146411.42","32075.147293560483","103126.0","242098.0"
"OperationGetKHopNeighbors-in-withlabel-4","481883.27","172732.71313818096","141098.0","885939.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","177297.98","37235.141083385184","104018.0","244393.0"
"OperationGetKHopNeighbors-both-withlabel-1","109611.16","19292.142775606866","79839.0","161283.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","147088.32","38398.661969886394","96558.0","272608.0"
"OperationGetKHopNeighbors-both-withlabel-2","427543.45","153744.3326882897","205009.0","1318925.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","219512.94","68009.61020647302","126309.0","524069.0"
"OperationGetKHopNeighbors-both-withlabel-3","2175844.91","1321017.635850325","556569.0","9783117.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","278410.13","80196.28679317453","154461.0","530255.0"
"OperationGetKHopNeighbors-both-withlabel-4","8361128.43","2584571.6832630862","2998260.0","1.7555173E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","305039.57","110067.57517818363","164900.0","661795.0"
"OperationGetManyVertexProperties-name","1919437.05","250619.00244958984","822922.0","2139785.0"
"OperationGetManyVertexProperties-age","1173510.15","314287.39482700784","648466.0","1789813.0"
"OperationGetManyEdgeProperties-time","1401787.31","454929.97955355054","679035.0","2196672.0"
"OperationGetManyVertexPropertySets","3225690.7","514690.1006967299","1609634.0","3692913.0"
"OperationGetManyEdgePropertySets","1092416.42","329224.6094376962","639056.0","2319190.0"
"OperationGetVerticesUsingKeyIndex-_original_id","129411.58","21262.159607706835","101235.0","186058.0"
"OperationGetVerticesUsingKeyIndex-name","146094.0105263158","36391.33205629423","102983.0","402561.0"
"OperationGetVerticesUsingKeyIndex-age","124150.64285714286","16895.210704616893","93852.0","162559.0"
"OperationGetEdgesUsingKeyIndex-time","140677.11","23990.307360638377","99614.0","197899.0"
"OperationGetShortestPath","8735879.48","4342766.602673557","266768.0","1.8029918E7"
"OperationLocalClusteringCoefficient","401967.19","130597.82891569789","210281.0","832534.0"
"OperationShutdownGraph","1.05221471E8","0.0","1.05221471E8","1.05221471E8"
