"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetAllNeighbors-both-withlabel","2.520177641E7","1.0813082648590472E7","193002.0","5.0724259E7"
"OperationGetNeighborEdgeConditional-both-withlabel","6.551160359E7","4.978192940766517E7","289193.0","2.22599365E8"
"OperationGetKHopNeighbors-out-1","1.404811238E7","1.2853780258566445E7","115123.0","1.03915874E8"
"OperationGetKHopNeighborsEdgeConditional-out-1","4.949523441E7","5.698584123597698E7","87993.0","2.82618349E8"
"OperationGetKHopNeighbors-out-2","8.491180607E7","1.788436375631395E8","106111.0","1.333224934E9"
"OperationGetKHopNeighborsEdgeConditional-out-2","6.439572001E7","6.196783087554618E7","88556.0","2.75302486E8"
"OperationGetKHopNeighbors-out-3","3.1769515175E8","7.265786802480057E8","96705.0","5.166187364E9"
"OperationGetKHopNeighborsEdgeConditional-out-3","8.683943423E7","1.041623285682435E8","104538.0","6.38928084E8"
"OperationGetKHopNeighbors-out-4","1.52353098132E9","7.35660398890008E9","95273.0","6.9170488339E10"
"OperationGetKHopNeighborsEdgeConditional-out-4","8.763126407E7","1.0031508894305512E8","92490.0","5.8658097E8"
"OperationGetKHopNeighbors-out-5","1.40891079318E9","5.235370420446453E9","91473.0","4.9148648147E10"
"OperationGetKHopNeighborsEdgeConditional-out-5","1.0243027543E8","9.22512511272449E7","83304.0","4.66242949E8"
"OperationGetKHopNeighbors-in-1","1.182597172E7","6300945.7091158815","112312.0","3.2092084E7"
"OperationGetKHopNeighborsEdgeConditional-in-1","1.33231319E7","7608323.53320139","5182148.0","6.385605E7"
"OperationGetKHopNeighbors-in-2","5.719874641E7","1.2203062801932473E7","3.1136297E7","9.5421598E7"
"OperationGetKHopNeighborsEdgeConditional-in-2","2.853936418E7","7708492.011918824","1.3264032E7","4.9129579E7"
"OperationGetKHopNeighbors-in-3","2.2534465158E8","5.737841620565158E7","4.385471E7","3.58059455E8"
"OperationGetKHopNeighborsEdgeConditional-in-3","3.709022238E7","1.1739310739796622E7","1.1821827E7","8.5095974E7"
"OperationGetKHopNeighbors-in-4","5.236173E8","2.65558752706617E8","2256207.0","1.058308438E9"
"OperationGetKHopNeighborsEdgeConditional-in-4","4.072534286E7","1.366263187052736E7","8625576.0","7.2881148E7"
"OperationGetKHopNeighbors-in-5","6.4835268256E8","4.981237670887274E8","7283600.0","1.838913603E9"
"OperationGetKHopNeighborsEdgeConditional-in-5","4.449188206E7","1.6459720736425312E7","6884594.0","1.10052201E8"
"OperationGetKHopNeighbors-both-1","1.827818E7","9651023.097815936","162986.0","5.7292237E7"
"OperationGetKHopNeighborsEdgeConditional-both-1","4.89568132E7","2.8735867188841406E7","6113023.0","1.52095248E8"
"OperationGetKHopNeighbors-both-2","1.7976656254E8","1.4227876605002066E8","6.6057762E7","1.00961669E9"
"OperationGetKHopNeighborsEdgeConditional-both-2","1.0989430135E8","6.478180879055209E7","2.3610589E7","4.52840982E8"
"OperationGetKHopNeighbors-both-3","2.45926902056E9","3.081115590768492E9","5.13740297E8","2.7471011992E10"
"OperationGetKHopNeighborsEdgeConditional-both-3","1.4303350165E8","9.35816024756192E7","2.0143399E7","5.00942777E8"
"OperationGetKHopNeighbors-both-4","2.331316691267E10","2.203175152134717E10","4.610144741E9","1.46993486668E11"
"OperationGetKHopNeighborsEdgeConditional-both-4","3.2430745365E8","2.6421417590287483E8","3.5400577E7","1.752871958E9"
"OperationGetKHopNeighbors-both-5","4.4787067802728E11","4.3964021756954254E11","6.6198482463E10","3.111517614998E12"
"OperationGetKHopNeighborsEdgeConditional-both-5","3.3223739063E8","2.7139031914124817E8","6.8944172E7","1.739216329E9"
"OperationGetKHopNeighbors-out-withlabel-1","4715860.34","7281184.627920869","85155.0","5.2171644E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","7.564886789E7","8.184181596705352E7","97631.0","6.02038948E8"
"OperationGetKHopNeighbors-out-withlabel-2","2.454888137E7","3.557966544259607E7","89449.0","2.43754938E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","6.504335084E7","5.714993564294165E7","90619.0","2.75660374E8"
"OperationGetKHopNeighbors-out-withlabel-3","1.271440415E8","2.5311185436100662E8","96362.0","1.49926188E9"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","9.27380006E7","1.2153651086043769E8","103271.0","1.055448091E9"
"OperationGetKHopNeighbors-out-withlabel-4","3.3435363042E8","1.0733623736616181E9","95250.0","9.610857375E9"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","9.137204624E7","1.058904691737688E8","91641.0","5.87231805E8"
"OperationGetKHopNeighbors-out-withlabel-5","2.34020112786E9","8.29751775335125E9","74025.0","6.5220010449E10"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","7.615786897E7","8.179647886833465E7","90878.0","4.01446222E8"
"OperationGetKHopNeighbors-in-withlabel-1","7908078.48","1.026001383404724E7","89341.0","9.3687076E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","1.426389864E7","7326273.200265023","193296.0","4.0130455E7"
"OperationGetKHopNeighbors-in-withlabel-2","2.835695236E7","1.3812645460662203E7","236546.0","7.6612215E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","2.656880881E7","1.0351783019346017E7","5872325.0","7.0341814E7"
"OperationGetKHopNeighbors-in-withlabel-3","8.801878442E7","4.132591311597401E7","691632.0","2.07620689E8"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","3.463330061E7","1.1033330334273327E7","1197349.0","5.7038174E7"
"OperationGetKHopNeighbors-in-withlabel-4","2.2862526361E8","1.3442676096261835E8","1283663.0","5.94224121E8"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","4.016001332E7","1.2837958672132865E7","9120489.0","6.8543388E7"
"OperationGetKHopNeighbors-in-withlabel-5","3.7095640895E8","2.99168829057297E8","5300045.0","1.855828279E9"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","4.513474996E7","1.562138891991287E7","7572195.0","1.02388516E8"
"OperationGetKHopNeighbors-both-withlabel-1","9016090.91","6710634.577847022","135012.0","3.0438312E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","4.655724929E7","2.9385370065952625E7","1.2161621E7","1.3589371E8"
"OperationGetKHopNeighbors-both-withlabel-2","9.627678692E7","7.063332918124594E7","1.4919455E7","4.40730651E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","1.3746268115E8","1.2379937632049875E8","1.6938172E7","1.121727514E9"
"OperationGetKHopNeighbors-both-withlabel-3","1.25216467994E9","1.1006516891488562E9","3.58784323E8","6.153925715E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","1.5796597827E8","1.0037569525854453E8","2.3824252E7","6.36067558E8"
"OperationGetKHopNeighbors-both-withlabel-4","2.23203449159E10","2.179840187888525E10","4.76378049E9","1.15201410695E11"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","3.6486129239E8","3.574911975098848E8","6.1660577E7","2.420911474E9"
"OperationGetKHopNeighbors-both-withlabel-5","3.3027726999722E11","2.7771590717930804E11","3.3725812352E10","1.41145292988E12"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","2.8252303026E8","1.8226155887031308E8","4.3596431E7","9.37645793E8"
"OperationGetManyVertexProperties-name","1.335635494E9","0.0","1.335635494E9","1.335635494E9"
"OperationGetManyVertexProperties-age","8.68669E8","0.0","8.68669E8","8.68669E8"
"OperationGetManyEdgeProperties-time","8.62927068E8","0.0","8.62927068E8","8.62927068E8"
"OperationGetManyVertexPropertySets","1.516272645E9","0.0","1.516272645E9","1.516272645E9"
"OperationGetManyEdgePropertySets","9.195552E8","0.0","9.195552E8","9.195552E8"
"OperationGetVerticesUsingKeyIndex-_original_id","1.051769963E7","4908427.519103306","184174.0","3.4840935E7"
"OperationGetVerticesUsingKeyIndex-name","2.137492631E7","1.7018782338188905E7","3201185.0","1.59425256E8"
"OperationGetVerticesUsingKeyIndex-age","3.5908802761538464E8","3.0384869198672104E8","2.6138135E7","8.56491579E8"
"OperationGetEdgesUsingKeyIndex-time","2.44377875887E9","2.362119283779732E9","3.18232775E8","7.631798977E9"
"OperationShutdownGraph","6.3378994E8","0.0","6.3378994E8","6.3378994E8"
