"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighborsEdgeConditional-both-3","661824.48","173048.6704192482","341944.0","1040572.0"
"OperationGetKHopNeighbors-both-4","6.279326658E7","1.7228808294696942E7","3.5749609E7","1.30913768E8"
"OperationGetKHopNeighborsEdgeConditional-both-4","803723.25","195811.06335242526","394476.0","1240180.0"
"OperationGetKHopNeighbors-both-5","8.4023563681E8","2.1384282602000454E8","3.39682634E8","1.311807556E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","862365.34","214867.7611497928","410536.0","1227693.0"
"OperationGetKHopNeighbors-out-withlabel-1","103370.48","15184.871355714544","80155.0","153865.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","180906.33","34763.462662414684","98461.0","266299.0"
"OperationGetKHopNeighbors-out-withlabel-2","249125.67","79320.84137312903","99929.0","469431.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","255941.85","60234.39275171203","89991.0","407034.0"
"OperationGetKHopNeighbors-out-withlabel-3","865945.71","378840.85972348065","119273.0","1945208.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","311393.27","70568.25920154966","118153.0","450933.0"
"OperationGetKHopNeighbors-out-withlabel-4","4843133.51","2484395.3470442523","395743.0","1.1510599E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","394786.88","113854.82463684004","84726.0","655977.0"
"OperationGetKHopNeighbors-out-withlabel-5","1.933541862E7","7694191.044698497","97460.0","4.6150671E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","415733.32","133042.6695553633","66613.0","724860.0"
"OperationGetKHopNeighbors-in-withlabel-1","100028.84","14204.99996741992","80820.0","142264.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","231316.32","46788.33619672322","109869.0","346373.0"
"OperationGetKHopNeighbors-in-withlabel-2","243602.09","75486.11165613115","114951.0","430404.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","319419.17","82327.41829112037","174597.0","519689.0"
"OperationGetKHopNeighbors-in-withlabel-3","853316.93","374454.1172867847","115726.0","1745239.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","460418.7","85449.32693444694","256295.0","691285.0"
"OperationGetKHopNeighbors-in-withlabel-4","4738208.39","2158747.467084698","594444.0","1.1081234E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","562741.3","133377.36710195622","334540.0","891829.0"
"OperationGetKHopNeighbors-in-withlabel-5","2.102485199E7","7596433.477114133","4264280.0","4.1051494E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","684982.89","134015.6115571537","432423.0","953066.0"
"OperationGetKHopNeighbors-both-withlabel-1","139927.11","24886.666162784833","108226.0","206001.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","302133.43","61035.682452030465","176350.0","463886.0"
"OperationGetKHopNeighbors-both-withlabel-2","745989.15","209299.39145990726","321693.0","1244916.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","476554.01","118693.77148658603","284047.0","743319.0"
"OperationGetKHopNeighbors-both-withlabel-3","7786554.13","2208613.724390681","3006424.0","1.417908E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","577038.9","147984.08018131545","306920.0","897119.0"
"OperationGetKHopNeighbors-both-withlabel-4","6.242548756E7","1.5165835263450924E7","2.0652157E7","9.5528639E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","649216.17","171039.06680539713","367969.0","1054271.0"
"OperationGetKHopNeighbors-both-withlabel-5","8.3259889688E8","2.5732041289421973E8","2.02567434E8","1.724174969E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","801870.53","168634.2218072865","386836.0","1134211.0"
"OperationGetManyVertexProperties-name","5489376.0","0.0","5489376.0","5489376.0"
"OperationGetManyVertexProperties-age","4488513.0","0.0","4488513.0","4488513.0"
"OperationGetManyEdgeProperties-time","3258390.0","0.0","3258390.0","3258390.0"
"OperationGetManyVertexPropertySets","9071605.0","0.0","9071605.0","9071605.0"
"OperationGetManyEdgePropertySets","3337615.0","0.0","3337615.0","3337615.0"
"OperationGetVerticesUsingKeyIndex-_original_id","184689.62","15380.794650329353","144293.0","238414.0"
"OperationGetVerticesUsingKeyIndex-name","664717.58","3078222.243563844","161863.0","2.2961515E7"
"OperationGetVerticesUsingKeyIndex-age","7015006.918918919","5575127.302552401","2094126.0","3.0626765E7"
"OperationGetEdgesUsingKeyIndex-time","7837189.93","7574507.894613373","803092.0","4.5125219E7"
"OperationGetShortestPath","1.804764004215E10","8.644091424509525E9","1.39303259E8","3.1428924037E10"
"OperationLocalClusteringCoefficient","1050490.51","350750.4591133273","420504.0","2078797.0"
"OperationShutdownGraph","1.55403905E8","0.0","1.55403905E8","1.55403905E8"
