"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-in-3","309682.67","177658.51029343097","61769.0","755566.0"
"OperationGetKHopNeighbors-in-4","243447.88","90479.10042073585","45673.0","454264.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","240887.35","184327.49086473093","59722.0","886510.0"
"OperationGetKHopNeighbors-in-5","357506.72","153914.53148387774","22822.0","766410.0"
"OperationGetKHopNeighborsEdgeConditional-in-5","260842.2","168813.90806678226","53437.0","696097.0"
"OperationGetKHopNeighbors-both-1","29683.74","6532.024073164457","19041.0","55256.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","202720.59","182999.13147663267","41452.0","939607.0"
"OperationGetKHopNeighbors-both-2","115550.45","69133.64075721386","44020.0","429259.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","269710.46","190154.41641242107","57109.0","1095612.0"
"OperationGetKHopNeighbors-both-3","1006874.85","552315.3902572221","225566.0","3084984.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","295039.68","208523.5766912164","69185.0","1231869.0"
"OperationGetKHopNeighbors-both-4","3334381.57","842345.2276393839","1255757.0","4495954.0"
"OperationGetKHopNeighborsEdgeConditional-both-4","312347.79","179372.63250553553","87805.0","1006316.0"
"OperationGetKHopNeighbors-both-5","3949705.38","878879.0414511404","2276315.0","4585770.0"
"OperationGetKHopNeighborsEdgeConditional-both-5","295352.67","209380.11722109886","44853.0","1282873.0"
"OperationGetKHopNeighbors-out-withlabel-1","25142.52","4420.664152545407","16015.0","45084.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","37377.26","38960.136547661124","16155.0","211047.0"
"OperationGetKHopNeighbors-out-withlabel-2","30547.79","16777.15945522066","15970.0","127021.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","41706.44","49651.24960810552","16327.0","321749.0"
"OperationGetKHopNeighbors-out-withlabel-3","42562.42","54779.41458580586","15403.0","393944.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","37341.49","28700.59279823154","15945.0","229639.0"
"OperationGetKHopNeighbors-out-withlabel-4","57822.84","122125.54588870585","16328.0","1078926.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","40373.71","52393.70398555441","15945.0","484722.0"
"OperationGetKHopNeighbors-out-withlabel-5","56039.76","104971.6223974956","16843.0","975954.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","35543.25","22785.952238769834","16890.0","218476.0"
"OperationGetKHopNeighbors-in-withlabel-1","24601.08","2658.705232552116","18202.0","28392.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","33935.55","20229.084303732085","17946.0","229423.0"
"OperationGetKHopNeighbors-in-withlabel-2","30857.67","7113.060077146826","20152.0","77548.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","37636.2","7529.532695991166","17448.0","86443.0"
"OperationGetKHopNeighbors-in-withlabel-3","43067.79","13419.8662931454","20717.0","80331.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","40509.19","19887.648353535922","18324.0","219508.0"
"OperationGetKHopNeighbors-in-withlabel-4","65397.3","26622.051345266387","18072.0","150631.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","46697.34","10619.287499846681","21379.0","100464.0"
"OperationGetKHopNeighbors-in-withlabel-5","82166.65","35708.162910565705","23150.0","197487.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","48753.68","11275.373988369525","22504.0","82132.0"
"OperationGetKHopNeighbors-both-withlabel-1","26000.3","4742.96361255281","18082.0","47140.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","37101.2","6010.052999766309","26717.0","68860.0"
"OperationGetKHopNeighbors-both-withlabel-2","56489.43","22059.95497649757","24906.0","139661.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","51853.25","33437.79763841363","28765.0","246991.0"
"OperationGetKHopNeighbors-both-withlabel-3","231929.52","163038.07179640466","26765.0","1132801.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","64638.32","35537.12890397309","21154.0","253959.0"
"OperationGetKHopNeighbors-both-withlabel-4","842038.5","429008.75485592365","94354.0","2309923.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","73339.94","23047.535462960026","21245.0","153431.0"
"OperationGetKHopNeighbors-both-withlabel-5","1896682.26","626024.8248103843","26820.0","2627576.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","85107.05","36458.908101141744","28450.0","264873.0"
"OperationGetManyVertexProperties-name","6520336.0","0.0","6520336.0","6520336.0"
"OperationGetManyVertexProperties-age","5941270.0","0.0","5941270.0","5941270.0"
"OperationGetManyEdgeProperties-time","526942.0","0.0","526942.0","526942.0"
"OperationGetManyVertexPropertySets","1.0049762E7","0.0","1.0049762E7","1.0049762E7"
"OperationGetManyEdgePropertySets","304791.0","0.0","304791.0","304791.0"
"OperationGetVerticesUsingKeyIndex-_original_id","533032.79","585350.598476371","330086.0","6250843.0"
"OperationGetVerticesUsingKeyIndex-name","509252.56666666665","106426.7708769274","352428.0","696626.0"
"OperationGetVerticesUsingKeyIndex-age","2289102.225","260282.3729581479","1796128.0","2851272.0"
"OperationGetEdgesUsingKeyIndex-time","1061880.8854166667","1963083.3263669685","437872.0","2.0073066E7"
"OperationShutdownGraph","3.26546593E8","0.0","3.26546593E8","3.26546593E8"
