"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighbors-out-3","185999.69","545954.5849930869","17618.0","5065999.0"
"OperationGetKHopNeighborsEdgeConditional-out-3","164360.44","141585.74050859216","18656.0","729223.0"
"OperationGetKHopNeighbors-out-4","132431.81","242149.87808180673","17432.0","1650956.0"
"OperationGetKHopNeighborsEdgeConditional-out-4","133721.93","140571.0044246149","16175.0","746147.0"
"OperationGetKHopNeighbors-out-5","275009.37","587068.4711381742","14487.0","3291444.0"
"OperationGetKHopNeighborsEdgeConditional-out-5","109950.47","90230.28036202204","14505.0","411952.0"
"OperationGetKHopNeighbors-in-1","23646.71","5440.861134590736","17744.0","63857.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","128763.07","53685.37733075088","43509.0","252992.0"
"OperationGetKHopNeighbors-in-2","51977.6","8399.670520919259","29422.0","70060.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","170437.51","63006.40316134464","15782.0","326418.0"
"OperationGetKHopNeighbors-in-3","130813.03","25018.953098583082","64143.0","190284.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","208201.57","70722.09604787672","60184.0","355139.0"
"OperationGetKHopNeighbors-in-4","220239.4","91398.99245385587","49321.0","435089.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","177702.06","76810.84627288257","66817.0","419514.0"
"OperationGetKHopNeighbors-in-5","360734.22","172678.6073546796","22783.0","755695.0"
"OperationGetKHopNeighborsEdgeConditional-in-5","204676.5","77264.11252340896","73282.0","395347.0"
"OperationGetKHopNeighbors-both-1","30774.16","6936.010706047102","17400.0","71174.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","135888.6","66985.06154897522","44713.0","412496.0"
"OperationGetKHopNeighbors-both-2","120158.98","69163.55422937432","45968.0","543799.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","215531.99","131177.3654828069","62711.0","806882.0"
"OperationGetKHopNeighbors-both-3","914069.06","419930.59839456377","258894.0","2619732.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","260960.61","149105.4527888833","80993.0","866908.0"
"OperationGetKHopNeighbors-both-4","3591881.12","698874.1358148159","1435211.0","4707908.0"
"OperationGetKHopNeighborsEdgeConditional-both-4","316400.95","177876.53242597097","102531.0","1084687.0"
"OperationGetKHopNeighbors-both-5","4419899.98","618216.7058821681","2410171.0","4695537.0"
"OperationGetKHopNeighborsEdgeConditional-both-5","278398.94","136625.35175968037","91994.0","859195.0"
"OperationGetKHopNeighbors-out-withlabel-1","47216.34","9324.697929927812","34224.0","111338.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","52941.55","20315.24913673222","33270.0","196625.0"
"OperationGetKHopNeighbors-out-withlabel-2","61624.06","41098.967084300326","32169.0","381260.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","54990.04","18949.72613096031","33273.0","145737.0"
"OperationGetKHopNeighbors-out-withlabel-3","126353.85","207931.1965210307","32979.0","1761131.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","58361.06","17564.222969901064","32850.0","137440.0"
"OperationGetKHopNeighbors-out-withlabel-4","121454.1","352753.05000930896","31892.0","3427764.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","62862.44","24374.788301570952","33853.0","179861.0"
"OperationGetKHopNeighbors-out-withlabel-5","150846.85","441753.28715463745","31353.0","3270400.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","44722.66","23246.70861658484","16063.0","135964.0"
"OperationGetKHopNeighbors-in-withlabel-1","24662.57","6367.484082830517","17168.0","62484.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","29087.77","14034.616236189004","14814.0","105787.0"
"OperationGetKHopNeighbors-in-withlabel-2","29485.01","6335.851376879038","16255.0","47108.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","34133.23","13321.195754026736","22879.0","108944.0"
"OperationGetKHopNeighbors-in-withlabel-3","50030.45","15546.107127750665","21097.0","107953.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","36606.64","12736.82406765517","19517.0","111132.0"
"OperationGetKHopNeighbors-in-withlabel-4","64122.64","26036.796181373775","20118.0","120674.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","40108.83","11552.94421959615","19535.0","112691.0"
"OperationGetKHopNeighbors-in-withlabel-5","89748.59","38173.40237340524","22315.0","193382.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","45971.5","21999.11687750215","14853.0","131524.0"
"OperationGetKHopNeighbors-both-withlabel-1","25964.79","5056.995058915917","18969.0","58089.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","29922.59","8497.492476130828","19945.0","85551.0"
"OperationGetKHopNeighbors-both-withlabel-2","62399.98","29778.764203364786","18911.0","200529.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","38204.34","13775.969989238509","19633.0","99873.0"
"OperationGetKHopNeighbors-both-withlabel-3","194746.06","155040.96742595616","33649.0","1184615.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","51574.85","22471.79773065565","19736.0","154592.0"
"OperationGetKHopNeighbors-both-withlabel-4","941821.2","449722.78023784823","116169.0","2224111.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","55639.24","22903.067373659793","26696.0","169655.0"
"OperationGetKHopNeighbors-both-withlabel-5","1959348.3","607221.1438820703","25427.0","2777920.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","62596.43","24180.25704257711","28648.0","162701.0"
"OperationGetManyVertexProperties-name","355132.1","421355.8609068469","79759.0","2164827.0"
"OperationGetManyVertexProperties-age","124918.14","23661.769786311423","79056.0","167572.0"
"OperationGetManyEdgeProperties-time","155663.21","51142.93010129454","78794.0","362910.0"
"OperationGetManyVertexPropertySets","200191.97","54304.68653375232","119968.0","282161.0"
"OperationGetManyEdgePropertySets","134167.71","23729.60832432554","83191.0","215446.0"
"OperationGetVerticesUsingKeyIndex-_original_id","469364.39","342964.77635310864","281732.0","3764881.0"
"OperationGetVerticesUsingKeyIndex-name","393640.36842105264","79819.34926043311","259892.0","562412.0"
"OperationGetVerticesUsingKeyIndex-age","497104.43902439025","110753.39755533983","314844.0","674225.0"
"OperationGetEdgesUsingKeyIndex-time","797742.595959596","1711896.3286754913","352530.0","1.7672621E7"
"OperationGetShortestPath","3676278.18","1817033.5259283932","117714.0","6546061.0"
"OperationLocalClusteringCoefficient","126399.22","57455.15177885793","53618.0","422650.0"
"OperationShutdownGraph","3.05796629E8","0.0","3.05796629E8","3.05796629E8"
