"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighbors-out-withlabel-2","196704.65","219727.4188730835","24076.0","1332435.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","1.865031098E7","2.4023686918986596E7","15769.0","1.390877E8"
"OperationGetKHopNeighbors-out-withlabel-3","275854.16","482101.42900119524","16395.0","3031771.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","1.972742765E7","2.548684522778842E7","15549.0","1.64619441E8"
"OperationGetKHopNeighbors-out-withlabel-4","2503719.7","1.0451794723326674E7","16532.0","8.0729447E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","1.936351674E7","2.871638301433428E7","12596.0","1.82715345E8"
"OperationGetKHopNeighbors-out-withlabel-5","2174228.49","9292391.65655225","17147.0","8.4007295E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","1.401991771E7","1.6159800485539518E7","19403.0","7.4357213E7"
"OperationGetKHopNeighbors-in-withlabel-1","59416.0","48305.62553864715","19725.0","403435.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","2150647.42","6022487.545249521","85601.0","4.901259E7"
"OperationGetKHopNeighbors-in-withlabel-2","203883.58","68970.88945289601","73791.0","581664.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","3425196.81","5522485.138685148","137688.0","2.7348785E7"
"OperationGetKHopNeighbors-in-withlabel-3","848632.57","216577.64164457304","200990.0","1433589.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","5720600.28","1.0279045436307142E7","174311.0","8.2708084E7"
"OperationGetKHopNeighbors-in-withlabel-4","3308589.77","4477453.086336207","377823.0","4.6898352E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","5837110.46","7009190.29851224","190154.0","3.3993775E7"
"OperationGetKHopNeighbors-in-withlabel-5","1.008977096E7","6106059.511268634","493077.0","5.8316233E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","4437204.6","5659024.4238870265","237620.0","2.0895414E7"
"OperationGetKHopNeighbors-both-withlabel-1","65057.09","46654.20948491037","27961.0","441141.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","1.332522077E7","1.954201046428011E7","90142.0","1.02793172E8"
"OperationGetKHopNeighbors-both-withlabel-2","403213.62","182016.16389539582","144027.0","1014686.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","2.053715163E7","2.31393559661543E7","140952.0","1.23053368E8"
"OperationGetKHopNeighbors-both-withlabel-3","5501346.87","7174851.052952167","871424.0","5.1515055E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","2.26421457E7","1.8364598313937027E7","169369.0","8.7217784E7"
"OperationGetKHopNeighbors-both-withlabel-4","7.069775561E7","8.694602319993031E7","1.3079545E7","6.7500995E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","2.13956733E7","1.9806169283034235E7","274635.0","1.04186615E8"
"OperationGetKHopNeighbors-both-withlabel-5","1.19196098087E9","9.000828838796505E8","1.42412488E8","3.844467661E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1.911173665E7","2.0487036780439064E7","121627.0","1.07471144E8"
"OperationGetManyVertexProperties-name","6.19966808E8","0.0","6.19966808E8","6.19966808E8"
"OperationGetManyVertexProperties-age","4.40986862E8","0.0","4.40986862E8","4.40986862E8"
"OperationGetManyEdgeProperties-time","9.8295847E7","0.0","9.8295847E7","9.8295847E7"
"OperationGetManyVertexPropertySets","3.9696341E8","0.0","3.9696341E8","3.9696341E8"
"OperationGetManyEdgePropertySets","5.8112266E7","0.0","5.8112266E7","5.8112266E7"
"OperationGetVerticesUsingKeyIndex-_original_id","2.402325154E7","3.943556880498454E7","417407.0","3.79552014E8"
"OperationGetVerticesUsingKeyIndex-name","3.068894022E7","3.58880211593348E7","466656.0","1.79438134E8"
"OperationGetVerticesUsingKeyIndex-age","8.497562869767442E7","5.9632156517854154E7","6.9385644E7","4.69348751E8"
"OperationGetEdgesUsingKeyIndex-time","1.3657569199E8","4.029722219702861E8","3275701.0","3.121957402E9"
"OperationShutdownGraph","1.527992376E9","0.0","1.527992376E9","1.527992376E9"
