"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-both-withlabel-4","1.272980845E7","4332946.141439499","1643745.0","2.4190154E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","1.586548542E7","1.1170796977551779E7","513807.0","5.3164428E7"
"OperationGetKHopNeighbors-both-withlabel-5","7.285873792E7","2.8363091443806957E7","8796488.0","1.93524187E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1.810687944E7","1.5016255032081803E7","645008.0","1.03725512E8"
"OperationGetManyVertexProperties-name","8.70393874E8","0.0","8.70393874E8","8.70393874E8"
"OperationGetManyVertexProperties-age","5.89360207E8","0.0","5.89360207E8","5.89360207E8"
"OperationGetManyEdgeProperties-time","4.7093252E7","0.0","4.7093252E7","4.7093252E7"
"OperationGetManyVertexPropertySets","1.075831404E9","0.0","1.075831404E9","1.075831404E9"
"OperationGetManyEdgePropertySets","5.0941723E7","0.0","5.0941723E7","5.0941723E7"
"OperationGetVerticesUsingKeyIndex-_original_id","8397401.3","7716879.831194149","201978.0","6.4939006E7"
"OperationGetVerticesUsingKeyIndex-name","1.802226687E7","1.201611156533314E7","526405.0","7.0382783E7"
"OperationGetVerticesUsingKeyIndex-age","5.693723165116279E7","5.3543297111971006E7","4857862.0","1.60833204E8"
"OperationGetEdgesUsingKeyIndex-time","6.3629064901E8","2.9474721356585675E8","1.71820649E8","1.266817467E9"
"OperationGetShortestPath","4.900850577008E10","2.443938307644486E10","2.839172678E9","9.2536592735E10"
"OperationLocalClusteringCoefficient","1402261.13","510753.8645098372","606928.0","2807263.0"
"OperationShutdownGraph","4.20690034E8","0.0","4.20690034E8","4.20690034E8"
