"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-both-1","140540.21","21810.076261808434","102442.0","194469.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","160863.08","34669.263609335576","98714.0","262410.0"
"OperationGetKHopNeighbors-both-2","298125.14","103803.12944579466","132986.0","677826.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","218676.23","47500.81611380062","128453.0","328598.0"
"OperationGetKHopNeighbors-both-3","1239978.04","562430.6288356623","307143.0","3000738.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","253859.18","63109.32381881143","157448.0","367249.0"
"OperationGetKHopNeighbors-both-4","4696529.75","2008561.0771508461","849714.0","9152882.0"
"OperationGetKHopNeighborsEdgeConditional-both-4","295208.14","83622.71766667478","181625.0","480671.0"
"OperationGetKHopNeighbors-both-5","1.291218068E7","3632752.663443959","2176494.0","2.0305816E7"
"OperationGetKHopNeighborsEdgeConditional-both-5","346018.45","97977.95387773466","194968.0","530624.0"
"OperationGetKHopNeighbors-out-withlabel-1","97222.99","16960.08826244427","78893.0","166540.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","93022.89","19424.503867998796","60427.0","155990.0"
"OperationGetKHopNeighbors-out-withlabel-2","122371.95","25713.429018462313","76030.0","210212.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","100129.41","25738.873905862703","56702.0","148089.0"
"OperationGetKHopNeighbors-out-withlabel-3","140392.29","33091.39391965681","84768.0","286010.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","109582.62","35104.6278276184","55239.0","182338.0"
"OperationGetKHopNeighbors-out-withlabel-4","146178.92","52253.93951381657","74358.0","333567.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","106840.98","33888.48040617343","56056.0","206749.0"
"OperationGetKHopNeighbors-out-withlabel-5","144819.33","65498.44195582901","72024.0","365950.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","120858.68","39841.33183990716","57270.0","243458.0"
"OperationGetKHopNeighbors-in-withlabel-1","95635.26","18475.556685859294","74231.0","173782.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","92197.27","20407.16287623294","55708.0","151741.0"
"OperationGetKHopNeighbors-in-withlabel-2","102357.03","16380.968537577373","75277.0","148867.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","109993.32","26604.88004403703","58822.0","163113.0"
"OperationGetKHopNeighbors-in-withlabel-3","129350.75","38382.438308000965","71742.0","264715.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","116634.86","35379.190059135035","53704.0","195520.0"
"OperationGetKHopNeighbors-in-withlabel-4","147309.88","57534.047362979756","69357.0","318054.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","125738.28","39761.77491186227","68988.0","211073.0"
"OperationGetKHopNeighbors-in-withlabel-5","168203.58","78935.42737886202","72356.0","368708.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","119841.51","40470.31415556221","60187.0","217196.0"
"OperationGetKHopNeighbors-both-withlabel-1","125719.39","17615.5948107891","88622.0","173666.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","110962.75","20453.091063394306","65271.0","185675.0"
"OperationGetKHopNeighbors-both-withlabel-2","181181.74","52829.61457906352","101297.0","375036.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","139019.71","35142.21277133671","65022.0","224425.0"
"OperationGetKHopNeighbors-both-withlabel-3","309127.29","140797.96365638924","95674.0","818599.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","157369.18","44119.32450466123","66508.0","295853.0"
"OperationGetKHopNeighbors-both-withlabel-4","567468.76","313595.4117597744","80945.0","1606431.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","218315.11","59150.5934585436","86080.0","359752.0"
"OperationGetKHopNeighbors-both-withlabel-5","1176540.76","936710.686026482","118821.0","4995029.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","212919.83","77540.19198274595","63159.0","371173.0"
"OperationGetManyVertexProperties-name","2836522.0","0.0","2836522.0","2836522.0"
"OperationGetManyVertexProperties-age","3615315.0","0.0","3615315.0","3615315.0"
"OperationGetManyEdgeProperties-time","3434381.0","0.0","3434381.0","3434381.0"
"OperationGetManyVertexPropertySets","5409604.0","0.0","5409604.0","5409604.0"
"OperationGetManyEdgePropertySets","3298550.0","0.0","3298550.0","3298550.0"
"OperationGetVerticesUsingKeyIndex-_original_id","143378.83","22691.697067894682","108429.0","197196.0"
"OperationGetVerticesUsingKeyIndex-name","160342.0612244898","24843.664969949758","113560.0","225023.0"
"OperationGetVerticesUsingKeyIndex-age","159049.44186046513","32521.109736995288","114690.0","238452.0"
"OperationGetEdgesUsingKeyIndex-time","168247.61616161617","29239.37883610654","122584.0","282709.0"
"OperationGetShortestPath","1.138224942E7","6362205.460433","303761.0","2.1042651E7"
"OperationLocalClusteringCoefficient","471314.53","131586.70962619703","207366.0","775815.0"
"OperationShutdownGraph","2.23553664E8","0.0","2.23553664E8","2.23553664E8"
