"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighbors-out-withlabel-5","157174.56","363485.0814242951","15330.0","2736501.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","42400.63","24534.69910255881","14972.0","146554.0"
"OperationGetKHopNeighbors-in-withlabel-1","26652.56","7439.2766951095455","18657.0","71227.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","33440.68","12744.31354281587","24096.0","113286.0"
"OperationGetKHopNeighbors-in-withlabel-2","50615.03","6336.032038200249","34869.0","65748.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","45141.47","11819.396535741582","29003.0","102004.0"
"OperationGetKHopNeighbors-in-withlabel-3","112455.33","25666.67085504273","41620.0","176252.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","51300.9","13366.580287792387","33966.0","107152.0"
"OperationGetKHopNeighbors-in-withlabel-4","222928.34","81263.57873023067","58868.0","430650.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","62702.15","15724.939900282605","39161.0","132303.0"
"OperationGetKHopNeighbors-in-withlabel-5","302688.05","132697.50546889528","42048.0","579207.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","60269.64","17587.19108244407","37330.0","131998.0"
"OperationGetKHopNeighbors-both-withlabel-1","29535.32","8815.070702926892","19317.0","74818.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","39811.96","19962.16460603409","25273.0","160321.0"
"OperationGetKHopNeighbors-both-withlabel-2","96929.95","47824.7430273023","43224.0","328767.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","63120.74","28361.84206521854","30802.0","205143.0"
"OperationGetKHopNeighbors-both-withlabel-3","742743.97","435669.4000342107","218675.0","2798962.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","76747.71","35024.21057619857","34105.0","225645.0"
"OperationGetKHopNeighbors-both-withlabel-4","3093969.4","637435.3260938085","1283818.0","4031606.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","90012.6","33543.636003271924","39949.0","182697.0"
"OperationGetKHopNeighbors-both-withlabel-5","3967341.25","459335.6523585857","2115511.0","4380540.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","141671.76","217379.50439156487","39565.0","2204467.0"
"OperationGetManyVertexProperties-name","473811.2","443060.9544103835","140054.0","2308727.0"
"OperationGetManyVertexProperties-age","129335.95","20654.852103258934","79967.0","180932.0"
"OperationGetManyEdgeProperties-time","130143.72","48544.62508333544","79713.0","385177.0"
"OperationGetManyVertexPropertySets","211287.2","41598.7206298463","117272.0","276782.0"
"OperationGetManyEdgePropertySets","115142.65","27820.527195355222","82995.0","178900.0"
"OperationGetVerticesUsingKeyIndex-_original_id","473909.82","519572.87319213204","286616.0","5563211.0"
"OperationGetVerticesUsingKeyIndex-name","407044.387755102","77184.43806745257","261323.0","619265.0"
"OperationGetVerticesUsingKeyIndex-age","637182.7804878049","142962.06756245624","388259.0","840610.0"
"OperationGetEdgesUsingKeyIndex-time","833778.9693877551","1587551.509928993","361095.0","1.6397917E7"
"OperationGetShortestPath","3455572.41","1572784.7664648716","460489.0","6070054.0"
"OperationLocalClusteringCoefficient","150223.88","74425.97450759781","68117.0","503618.0"
"OperationShutdownGraph","3.09401396E8","0.0","3.09401396E8","3.09401396E8"
