"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighbors-in-4","7117084.41","4898998.978221902","734165.0","4.7060869E7"
"OperationGetKHopNeighborsEdgeConditional-in-4","1.2073202413E8","3.795910937646353E7","3.0028389E7","2.33511253E8"
"OperationGetKHopNeighbors-in-5","2.728041754E7","1.3013539633515349E7","4289088.0","8.5097998E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","1.41390732E8","3.749623457922688E7","7.1443938E7","2.53324961E8"
"OperationGetKHopNeighbors-both-1","517504.32","4387645.180306011","26434.0","4.4161361E7"
"OperationGetKHopNeighborsEdgeConditional-both-1","3.789840678E7","2.111021110079185E7","2694032.0","1.45633159E8"
"OperationGetKHopNeighbors-both-2","485208.08","150307.78679547377","171423.0","833713.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","6.311293984E7","2.0251097203862835E7","2.1282894E7","1.26611677E8"
"OperationGetKHopNeighbors-both-3","4916992.66","4234744.006100641","1622509.0","4.4576775E7"
"OperationGetKHopNeighborsEdgeConditional-both-3","7.034450215E7","2.5988840853483044E7","1.9904719E7","1.41061106E8"
"OperationGetKHopNeighbors-both-4","4.74789611E7","1.4956802296614263E7","1.6215998E7","9.9865297E7"
"OperationGetKHopNeighborsEdgeConditional-both-4","7.24226088E7","3.638552477460557E7","8518486.0","2.11907664E8"
"OperationGetKHopNeighbors-both-5","7.3556339642E8","2.360075146153892E8","2.53814787E8","1.44185242E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","6.221857542E7","2.9294002589541197E7","1.2802388E7","1.8097398E8"
"OperationGetKHopNeighbors-out-withlabel-1","83757.56","29606.478000370123","24455.0","290687.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","4658877.43","6602028.284260268","83839.0","3.0956452E7"
"OperationGetKHopNeighbors-out-withlabel-2","279782.25","135720.21245955778","44875.0","645445.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","9432399.76","7700917.134444334","50996.0","3.7913922E7"
"OperationGetKHopNeighbors-out-withlabel-3","1702517.92","3531314.9636478354","79168.0","3.6250166E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","1.361649149E7","1.1280270815773003E7","171660.0","6.663064E7"
"OperationGetKHopNeighbors-out-withlabel-4","7429986.23","4343029.774954979","1103742.0","3.6124436E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","1.698706258E7","1.694214038076641E7","35496.0","1.24963308E8"
"OperationGetKHopNeighbors-out-withlabel-5","2.92264206E7","1.4964259070781257E7","52962.0","6.6163566E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","2.01269357E7","1.3640481551566329E7","36298.0","7.4967856E7"
"OperationGetKHopNeighbors-in-withlabel-1","65640.08","53000.750508022065","24043.0","429796.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","1.876341284E7","1.9364356470157187E7","83811.0","9.0910334E7"
"OperationGetKHopNeighbors-in-withlabel-2","271153.46","91458.56190870485","99478.0","544110.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","3.147115506E7","1.9469137964942753E7","291739.0","1.01465552E8"
"OperationGetKHopNeighbors-in-withlabel-3","1061546.69","527533.8500796645","134624.0","3068565.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","3.277264009E7","1.8585430515489705E7","824496.0","8.6037254E7"
"OperationGetKHopNeighbors-in-withlabel-4","7072154.11","4871750.267365824","1459042.0","4.6658516E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","2.378450481E7","1.6472409496092202E7","373657.0","8.0787777E7"
"OperationGetKHopNeighbors-in-withlabel-5","2.867799801E7","1.1945242740737196E7","49104.0","7.8514268E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","2.003051052E7","1.6115671301635407E7","614588.0","8.3912536E7"
"OperationGetKHopNeighbors-both-withlabel-1","70626.01","50074.50622692048","31448.0","457286.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","5241962.5","8129757.40438425","183959.0","3.2146252E7"
"OperationGetKHopNeighbors-both-withlabel-2","413174.6","144421.40976981222","196882.0","876991.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","7552658.43","1.0929598111655854E7","250444.0","6.6168006E7"
"OperationGetKHopNeighbors-both-withlabel-3","5363689.01","4228659.156672886","1700587.0","4.3901866E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","5942584.77","9386255.439954618","351609.0","5.2266161E7"
"OperationGetKHopNeighbors-both-withlabel-4","4.665489295E7","1.2787033594586413E7","8533193.0","8.1316999E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","5906904.64","8704731.1544979","364722.0","5.1128606E7"
"OperationGetKHopNeighbors-both-withlabel-5","7.4430079315E8","2.874430049554553E8","1.09754925E8","1.44322517E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","4787509.02","7217442.682619966","389933.0","4.3129873E7"
"OperationGetManyVertexProperties-name","5.95681866E8","0.0","5.95681866E8","5.95681866E8"
"OperationGetManyVertexProperties-age","5.02213009E8","0.0","5.02213009E8","5.02213009E8"
"OperationGetManyEdgeProperties-time","2.5324208E7","0.0","2.5324208E7","2.5324208E7"
"OperationGetManyVertexPropertySets","4.89635543E8","0.0","4.89635543E8","4.89635543E8"
"OperationGetManyEdgePropertySets","2.0261637E7","0.0","2.0261637E7","2.0261637E7"
"OperationGetVerticesUsingKeyIndex-_original_id","3.053878986E7","4.493245079104629E7","406002.0","4.37929258E8"
"OperationGetVerticesUsingKeyIndex-name","3.5475149777777776E7","4.166335110212941E7","625884.0","2.28232793E8"
"OperationGetVerticesUsingKeyIndex-age","9.424196381395349E7","6.7116161015822E7","7.7511007E7","5.27016078E8"
"OperationGetEdgesUsingKeyIndex-time","2.2477748852525252E8","6.447876137109324E8","3757752.0","4.908634693E9"
"OperationGetShortestPath","1.72327300211E10","8.748857080095821E9","4.16869266E8","3.0691793682E10"
"OperationLocalClusteringCoefficient","668710.41","1381583.3010194795","228676.0","1.4123044E7"
"OperationShutdownGraph","1.882688308E9","0.0","1.882688308E9","1.882688308E9"
