"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-out-4","1.63111555888E9","4.981126521410789E9","95912.0","3.4061633186E10"
"OperationGetKHopNeighborsEdgeConditional-out-4","1.0216825292E8","1.241870472981745E8","100253.0","7.8834114E8"
"OperationGetKHopNeighbors-out-5","7.42912576827E9","3.160899389331716E10","98403.0","2.62132952107E11"
"OperationGetKHopNeighborsEdgeConditional-out-5","8.829494728E7","8.568060085435785E7","100504.0","4.17534203E8"
"OperationGetKHopNeighbors-in-1","2.28906616E7","1.2594001548273962E7","4584134.0","1.29830409E8"
"OperationGetKHopNeighborsEdgeConditional-in-1","3.070140003E7","1.054067249959894E7","6447619.0","8.1401771E7"
"OperationGetKHopNeighbors-in-2","1.2722259041E8","1.8445200097594984E7","8.3992267E7","1.7080676E8"
"OperationGetKHopNeighborsEdgeConditional-in-2","5.842833689E7","1.6698703742021063E7","2.0733577E7","1.56514549E8"
"OperationGetKHopNeighbors-in-3","4.8799716886E8","1.0995101999833116E8","1.59934841E8","7.3109678E8"
"OperationGetKHopNeighborsEdgeConditional-in-3","7.80355077E7","1.7523568828669116E7","1.3315188E7","1.34188179E8"
"OperationGetKHopNeighbors-in-4","9.7433838626E8","4.966900558559236E8","2877975.0","2.226014717E9"
"OperationGetKHopNeighborsEdgeConditional-in-4","8.080853335E7","2.812250773912316E7","2.1106771E7","1.7163747E8"
"OperationGetKHopNeighbors-in-5","1.09687974414E9","8.786345656706654E8","8308627.0","3.5434512E9"
"OperationGetKHopNeighborsEdgeConditional-in-5","8.100782534E7","3.448956705248461E7","7223838.0","1.80440535E8"
"OperationGetKHopNeighbors-both-1","2.263531621E7","8762685.647829326","270113.0","4.6531364E7"
"OperationGetKHopNeighborsEdgeConditional-both-1","7.737750565E7","4.79209115406416E7","1.1822032E7","3.31460919E8"
"OperationGetKHopNeighbors-both-2","2.5763923594E8","1.9315578000781947E8","8.3378182E7","1.587996776E9"
"OperationGetKHopNeighborsEdgeConditional-both-2","1.981014327E8","2.2213787885826194E8","4.2778391E7","2.284277787E9"
"OperationGetKHopNeighbors-both-3","3.5189808718E9","3.6025574738696795E9","8.2482329E8","2.7713515264E10"
"OperationGetKHopNeighborsEdgeConditional-both-3","2.3550368129E8","1.3912364980813834E8","5.2900092E7","1.235129207E9"
"OperationGetKHopNeighbors-both-4","6.011411169145E10","5.654763380895716E10","1.3192117229E10","3.53187105035E11"
"OperationGetKHopNeighborsEdgeConditional-both-4","3.7812609657E8","2.3474306931284067E8","9.5406219E7","1.489368252E9"
"OperationGetKHopNeighbors-both-5","1.72840022557642E12","2.6230734030440864E12","2.44931551021E11","1.8152745410545E13"
"OperationGetKHopNeighborsEdgeConditional-both-5","4.9232750621E8","4.8507313904096204E8","5.9915774E7","3.371199743E9"
"OperationGetKHopNeighbors-out-withlabel-1","5874288.28","6087982.093222512","104166.0","2.3138109E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","3.171253046E7","2.8573370229750827E7","85763.0","1.23183581E8"
"OperationGetKHopNeighbors-out-withlabel-2","2.448953409E7","4.193712128207382E7","106435.0","3.80746676E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","4.207427811E7","4.6489318180450074E7","81928.0","2.84321506E8"
"OperationGetKHopNeighbors-out-withlabel-3","4.189381185E7","7.389723246026741E7","100969.0","5.59100273E8"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","4.977659721E7","5.4655854737081185E7","77348.0","2.6789285E8"
"OperationGetKHopNeighbors-out-withlabel-4","3.565334563E7","1.1913268517370689E8","87995.0","1.133481287E9"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","5.272030093E7","5.4213686514747106E7","78405.0","2.5919364E8"
"OperationGetKHopNeighbors-out-withlabel-5","2.32527426529E9","2.0625248539877495E10","88448.0","2.07124282697E11"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","5.530937824E7","5.336169176718146E7","82867.0","2.35756204E8"
"OperationGetKHopNeighbors-in-withlabel-1","6271831.18","4460956.8355900245","109705.0","1.9467103E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","1.470448034E7","7601680.048868258","115190.0","4.0236945E7"
"OperationGetKHopNeighbors-in-withlabel-2","1.945957825E7","1.1702144660072463E7","125355.0","4.961439E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","2.694699545E7","1.5217612575084023E7","137674.0","1.42947352E8"
"OperationGetKHopNeighbors-in-withlabel-3","3.635200553E7","2.9168689882297616E7","203290.0","1.57032788E8"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","3.472482483E7","1.4448548732135002E7","5826530.0","1.0385193E8"
"OperationGetKHopNeighbors-in-withlabel-4","5.543493741E7","4.186895263192234E7","113041.0","1.8254179E8"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","3.971104963E7","1.736763341877395E7","355025.0","1.46800447E8"
"OperationGetKHopNeighbors-in-withlabel-5","7.96904172E7","6.98391031393189E7","118710.0","2.87788876E8"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","4.128946292E7","1.856235293113853E7","112406.0","9.4806653E7"
"OperationGetKHopNeighbors-both-withlabel-1","1.117262451E7","9958338.443798462","157698.0","8.2711182E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","3.653970896E7","2.2013577281071678E7","5779372.0","1.11017524E8"
"OperationGetKHopNeighbors-both-withlabel-2","5.089176882E7","4.187371993234728E7","148696.0","3.54508012E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","7.735642809E7","3.7732846812470905E7","6124555.0","1.92780885E8"
"OperationGetKHopNeighbors-both-withlabel-3","3.4155784948E8","3.3145600605283403E8","5684450.0","1.807009916E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","9.555696023E7","5.775434953522529E7","1.4360747E7","3.20815145E8"
"OperationGetKHopNeighbors-both-withlabel-4","2.52740191486E9","3.474599461060549E9","147064.0","2.5873850693E10"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","8.314531999E7","4.807813402742284E7","1.3174502E7","2.72538487E8"
"OperationGetKHopNeighbors-both-withlabel-5","1.0473041755E10","1.8006420185770653E10","118387.0","1.5138959373E11"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","1.8112658874E8","1.5181261756876668E8","7586493.0","8.35104684E8"
"OperationGetManyVertexProperties-name","1.189992088E9","0.0","1.189992088E9","1.189992088E9"
"OperationGetManyVertexProperties-age","8.67762036E8","0.0","8.67762036E8","8.67762036E8"
"OperationGetManyEdgeProperties-time","1.483315217E9","0.0","1.483315217E9","1.483315217E9"
"OperationGetManyVertexPropertySets","1.702431E9","0.0","1.702431E9","1.702431E9"
"OperationGetManyEdgePropertySets","1.127362851E9","0.0","1.127362851E9","1.127362851E9"
"OperationGetVerticesUsingKeyIndex-_original_id","1.126766788E7","7043973.406131288","557155.0","6.2040272E7"
"OperationGetVerticesUsingKeyIndex-name","2.11869806E7","1.4242099807654042E7","541893.0","9.6825218E7"
"OperationGetVerticesUsingKeyIndex-age","3.5168758985E8","3.310649939634114E8","1.9481002E7","9.67226465E8"
"OperationGetEdgesUsingKeyIndex-time","4.1567731663434343E9","1.4116424932801237E9","2.040448317E9","7.274630878E9"
"OperationShutdownGraph","4.49182388E8","0.0","4.49182388E8","4.49182388E8"
