"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-both-4","6.826862119E7","2.823581248451658E7","8136533.0","1.31447505E8"
"OperationGetKHopNeighbors-both-5","8.464675677E8","3.025110056285694E8","2.83000662E8","1.669938295E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","5.787783556E7","2.317542828495574E7","1.4835038E7","1.25997558E8"
"OperationGetKHopNeighbors-out-withlabel-1","75730.78","18632.64818515071","29319.0","141859.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","3133537.41","6201862.079025261","16036.0","3.0202181E7"
"OperationGetKHopNeighbors-out-withlabel-2","223351.78","127875.93700955469","55628.0","688230.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","5744454.51","8370466.59394476","46850.0","4.1376417E7"
"OperationGetKHopNeighbors-out-withlabel-3","484136.93","286331.2944140495","53927.0","1140110.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","9349002.24","1.0853222641929196E7","26471.0","5.470671E7"
"OperationGetKHopNeighbors-out-withlabel-4","1772559.53","2479763.341073891","76697.0","2.4815735E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","1.04853399E7","1.1669034064960532E7","44541.0","6.8946274E7"
"OperationGetKHopNeighbors-out-withlabel-5","4214819.98","4517667.132065454","51459.0","3.8971925E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","1.100374814E7","1.4485692267904501E7","12479.0","8.7543198E7"
"OperationGetKHopNeighbors-in-withlabel-1","69783.67","44260.622367530035","18103.0","472726.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","8017488.84","1.0514318730497379E7","12842.0","5.3608542E7"
"OperationGetKHopNeighbors-in-withlabel-2","196749.32","101337.05260701834","21942.0","640115.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","1.310865499E7","1.527265018177645E7","23029.0","6.3717081E7"
"OperationGetKHopNeighbors-in-withlabel-3","433341.7","205787.15188764827","58616.0","1007018.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","1.893187081E7","1.946610739978865E7","37544.0","1.3651778E8"
"OperationGetKHopNeighbors-in-withlabel-4","1497838.21","2935293.1068507284","52260.0","2.9950081E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","1.748803248E7","1.547882764533086E7","41521.0","9.34861E7"
"OperationGetKHopNeighbors-in-withlabel-5","4190978.47","3614074.3433750737","21376.0","2.9809934E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","1.924506248E7","1.6937912164700665E7","49833.0","8.5224164E7"
"OperationGetKHopNeighbors-both-withlabel-1","62144.4","32869.06787573995","17823.0","274724.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","6399583.83","9676070.335450355","85973.0","4.5092657E7"
"OperationGetKHopNeighbors-both-withlabel-2","290161.82","128361.66783564164","33737.0","611558.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","1.069589471E7","1.220377416750847E7","183956.0","5.8291947E7"
"OperationGetKHopNeighbors-both-withlabel-3","1787360.17","3342957.220309904","16943.0","3.4468736E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","1.094022959E7","1.2754522860195236E7","253639.0","5.0876059E7"
"OperationGetKHopNeighbors-both-withlabel-4","8003105.84","4531985.330446582","1037326.0","3.3931107E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","9777869.2","1.2473978477331553E7","175548.0","4.8073387E7"
"OperationGetKHopNeighbors-both-withlabel-5","4.079494104E7","1.961037646899568E7","33104.0","9.8817554E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","5209293.14","8185972.236496959","201347.0","3.0853251E7"
"OperationGetManyVertexProperties-name","5.96145729E8","0.0","5.96145729E8","5.96145729E8"
"OperationGetManyVertexProperties-age","6.50954074E8","0.0","6.50954074E8","6.50954074E8"
"OperationGetManyEdgeProperties-time","1.53232919E8","0.0","1.53232919E8","1.53232919E8"
"OperationGetManyVertexPropertySets","4.20731525E8","0.0","4.20731525E8","4.20731525E8"
"OperationGetManyEdgePropertySets","9.6455638E7","0.0","9.6455638E7","9.6455638E7"
"OperationGetVerticesUsingKeyIndex-_original_id","2.962666645E7","4.7350120716277786E7","394277.0","4.61980039E8"
"OperationGetVerticesUsingKeyIndex-name","3.525490875E7","3.788591727859907E7","583596.0","1.57120129E8"
"OperationGetVerticesUsingKeyIndex-age","9.650458902439025E7","7.922748813565388E7","7.549594E7","5.95928668E8"
"OperationGetEdgesUsingKeyIndex-time","2.1821419570408162E8","6.352126171445639E8","3825024.0","4.893292339E9"
"OperationGetShortestPath","1.529761292492E10","9.736803706599169E9","3.58230564E8","3.2341143457E10"
"OperationLocalClusteringCoefficient","582070.5","182222.9793699192","265257.0","1160882.0"
"OperationShutdownGraph","1.958909949E9","0.0","1.958909949E9","1.958909949E9"
