"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationGetKHopNeighbors-out-4","268759.61","139783.36985692504","73810.0","808580.0"
"OperationGetKHopNeighborsEdgeConditional-out-4","149235.16","47227.10783114292","55026.0","230604.0"
"OperationGetKHopNeighbors-out-5","507584.97","304850.80329772644","88249.0","1390490.0"
"OperationGetKHopNeighborsEdgeConditional-out-5","163538.18","54585.710205030766","57654.0","267864.0"
"OperationGetKHopNeighbors-in-1","98469.71","15673.34504966633","70980.0","159409.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","99288.01","18438.505558474637","57060.0","162463.0"
"OperationGetKHopNeighbors-in-2","119832.06","34998.66765973242","78447.0","365812.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","127696.98","28479.391453463315","74581.0","202553.0"
"OperationGetKHopNeighbors-in-3","180702.64","64403.498988567386","73413.0","378754.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","146749.36","42437.045571179886","55676.0","249258.0"
"OperationGetKHopNeighbors-in-4","291115.25","150202.37326955755","73340.0","781920.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","153710.81","43113.046040310124","57708.0","243759.0"
"OperationGetKHopNeighbors-in-5","468531.87","314605.76772779145","74205.0","1679629.0"
"OperationGetKHopNeighborsEdgeConditional-in-5","188210.36","53981.89949594586","56400.0","302821.0"
"OperationGetKHopNeighbors-both-1","125812.13","19588.96247770922","86958.0","184854.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","150239.33","30300.407173849995","86401.0","233343.0"
"OperationGetKHopNeighbors-both-2","230831.8","61012.93754688427","137405.0","370627.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","197932.19","31112.841124106624","117542.0","296381.0"
"OperationGetKHopNeighbors-both-3","739863.13","347144.7711584795","176266.0","1528304.0"
"OperationGetKHopNeighborsEdgeConditional-both-3","224240.87","47940.12997576352","139038.0","321706.0"
"OperationGetKHopNeighbors-both-4","3091312.68","1367997.4749366527","488311.0","7613216.0"
"OperationGetKHopNeighborsEdgeConditional-both-4","269084.74","59061.81257489818","151383.0","385312.0"
"OperationGetKHopNeighbors-both-5","8739136.82","2961389.367787598","637074.0","1.4644543E7"
"OperationGetKHopNeighborsEdgeConditional-both-5","293641.38","79661.38135417689","170453.0","424678.0"
"OperationGetKHopNeighbors-out-withlabel-1","88987.93","13128.820660101195","78091.0","113140.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","106863.34","28120.780601974766","56910.0","171087.0"
"OperationGetKHopNeighbors-out-withlabel-2","117871.34","27974.96122936367","73282.0","191886.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","118929.98","27430.11522869709","58582.0","173808.0"
"OperationGetKHopNeighbors-out-withlabel-3","157377.41","56280.94294751912","78966.0","413391.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","140737.58","34794.062683503915","60234.0","235583.0"
"OperationGetKHopNeighbors-out-withlabel-4","311847.83","177106.66983595255","72111.0","889996.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","140889.17","33029.302706552866","60738.0","218896.0"
"OperationGetKHopNeighbors-out-withlabel-5","503836.85","339722.154819799","73031.0","1470247.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","172240.04","55322.96627331547","58373.0","283612.0"
"OperationGetKHopNeighbors-in-withlabel-1","106213.88","15807.282087240676","76728.0","155601.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","107892.57","20787.145137442512","58232.0","162274.0"
"OperationGetKHopNeighbors-in-withlabel-2","129870.9","27426.961131886266","73510.0","200804.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","126111.54","31994.135371164517","56945.0","213213.0"
"OperationGetKHopNeighbors-in-withlabel-3","185086.71","65586.7234934472","71963.0","331154.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","148193.63","34108.33353614773","57779.0","241369.0"
"OperationGetKHopNeighbors-in-withlabel-4","272212.67","144903.6374354388","72800.0","644380.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","165172.76","47424.95933369264","56229.0","299542.0"
"OperationGetKHopNeighbors-in-withlabel-5","461909.43","331099.5454038031","73725.0","1453151.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","200046.96","49312.29615743319","77210.0","286064.0"
"OperationGetKHopNeighbors-both-withlabel-1","127422.55","25727.305603337085","85643.0","189519.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","146141.95","25650.90603833517","99722.0","234371.0"
"OperationGetKHopNeighbors-both-withlabel-2","235680.91","65546.02950951262","127563.0","401700.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","179608.16","36232.73706987095","121932.0","266097.0"
"OperationGetKHopNeighbors-both-withlabel-3","739667.53","278736.129493916","203756.0","1657354.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","250626.91","38994.586991041455","144472.0","333211.0"
"OperationGetKHopNeighbors-both-withlabel-4","2971415.34","1176338.184766296","688963.0","6652766.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","266933.68","56651.26828692894","156274.0","353101.0"
"OperationGetKHopNeighbors-both-withlabel-5","9426074.61","2928627.6487163883","2355689.0","1.5768669E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","292057.88","75384.74214896274","153104.0","447765.0"
"OperationGetManyVertexProperties-name","3944000.0","0.0","3944000.0","3944000.0"
"OperationGetManyVertexProperties-age","2661614.0","0.0","2661614.0","2661614.0"
"OperationGetManyEdgeProperties-time","2635967.0","0.0","2635967.0","2635967.0"
"OperationGetManyVertexPropertySets","5697668.0","0.0","5697668.0","5697668.0"
"OperationGetManyEdgePropertySets","2735652.0","0.0","2735652.0","2735652.0"
"OperationGetVerticesUsingKeyIndex-_original_id","146343.52","26258.36717676101","109072.0","214791.0"
"OperationGetVerticesUsingKeyIndex-name","155350.74468085106","26706.311739400597","111820.0","217631.0"
"OperationGetVerticesUsingKeyIndex-age","154781.42222222223","23956.073383951803","114460.0","227275.0"
"OperationGetEdgesUsingKeyIndex-time","135191.42268041236","20826.958472448485","106799.0","186702.0"
"OperationGetShortestPath","9016605.98","4809913.260033369","21701.0","1.7765098E7"
"OperationLocalClusteringCoefficient","347364.07","78470.54282649698","181296.0","519773.0"
"OperationShutdownGraph","1.0572883E8","0.0","1.0572883E8","1.0572883E8"
