"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationGetKHopNeighborsEdgeConditional-both-3","639193.76","613187.6356807778","137350.0","4684049.0"
"OperationGetKHopNeighbors-both-4","1.4339460527E8","5.482500735102971E8","1.8199102E7","5.521409119E9"
"OperationGetKHopNeighborsEdgeConditional-both-4","778514.36","606419.1717654468","147192.0","4121098.0"
"OperationGetKHopNeighbors-both-5","1.87298699619E9","1.6697735609319017E9","2.96151818E8","8.88430083E9"
"OperationGetKHopNeighborsEdgeConditional-both-5","715452.65","427115.2106159034","163853.0","3387534.0"
"OperationGetKHopNeighbors-out-withlabel-1","78717.66","59392.22388667057","25955.0","599943.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-1","209469.58","165757.48658399598","38671.0","863274.0"
"OperationGetKHopNeighbors-out-withlabel-2","204530.85","208796.5994099221","39535.0","1428508.0"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-2","247298.21","222226.82198633428","39445.0","1741552.0"
"OperationGetKHopNeighbors-out-withlabel-3","1179848.22","3943183.0220171427","29470.0","2.9381572E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-3","262485.77","208405.61082403013","18676.0","1074084.0"
"OperationGetKHopNeighbors-out-withlabel-4","2135835.02","6585389.87345741","26687.0","4.518877E7"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-4","216499.39","161463.5711501449","26509.0","1105882.0"
"OperationGetKHopNeighbors-out-withlabel-5","1.736490683E7","1.1284136126822647E8","20861.0","1.100983144E9"
"OperationGetKHopNeighborsEdgeConditional-out-withlabel-5","258735.02","222192.16746735154","18696.0","1038302.0"
"OperationGetKHopNeighbors-in-withlabel-1","68771.1","57043.206995136585","24008.0","583539.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-1","340194.09","1495838.3169345343","88698.0","1.5216126E7"
"OperationGetKHopNeighbors-in-withlabel-2","233127.83","94558.53029685422","77621.0","722584.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-2","322500.82","76026.52290896646","129962.0","597138.0"
"OperationGetKHopNeighbors-in-withlabel-3","1097110.81","192432.77610426437","537745.0","1508807.0"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-3","409417.22","100786.64293482347","167807.0","618301.0"
"OperationGetKHopNeighbors-in-withlabel-4","7884075.44","4728851.596706186","3524378.0","4.8439798E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-4","510949.7","183573.47228319786","196714.0","1184436.0"
"OperationGetKHopNeighbors-in-withlabel-5","1.746565509E7","7841613.952545005","1868700.0","6.8981126E7"
"OperationGetKHopNeighborsEdgeConditional-in-withlabel-5","560366.36","158240.8652014719","214297.0","1160015.0"
"OperationGetKHopNeighbors-both-withlabel-1","65179.2","25898.086674115515","29268.0","170708.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-1","251508.33","125075.9530659715","84677.0","908976.0"
"OperationGetKHopNeighbors-both-withlabel-2","453870.14","307439.5080065351","128181.0","2267082.0"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-2","452334.44","234172.52232464502","183260.0","1985360.0"
"OperationGetKHopNeighbors-both-withlabel-3","6558493.02","6932488.237131048","1177457.0","5.5352216E7"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-3","567553.6","231377.77036725022","136883.0","1231078.0"
"OperationGetKHopNeighbors-both-withlabel-4","6.395487011E7","6.840840276554403E7","1.3639346E7","4.65330921E8"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-4","837190.94","1676001.1619332538","169371.0","1.7239679E7"
"OperationGetKHopNeighbors-both-withlabel-5","1.75508415715E9","1.775059206542472E9","2.19126096E8","9.144785158E9"
"OperationGetKHopNeighborsEdgeConditional-both-withlabel-5","541341.52","328851.76648531103","171246.0","2001903.0"
"OperationGetManyVertexProperties-name","6.19707243E8","0.0","6.19707243E8","6.19707243E8"
"OperationGetManyVertexProperties-age","5.5445741E8","0.0","5.5445741E8","5.5445741E8"
"OperationGetManyEdgeProperties-time","7.4633297E7","0.0","7.4633297E7","7.4633297E7"
"OperationGetManyVertexPropertySets","5.17744146E8","0.0","5.17744146E8","5.17744146E8"
"OperationGetManyEdgePropertySets","8.6211954E7","0.0","8.6211954E7","8.6211954E7"
"OperationGetVerticesUsingKeyIndex-_original_id","1.299922019E7","3.588379237356046E7","489457.0","3.52845538E8"
"OperationGetVerticesUsingKeyIndex-name","2.248649902E7","2.391819586106725E7","847191.0","1.18540562E8"
"OperationGetVerticesUsingKeyIndex-age","1.7329320207894737E8","5.011053782260548E7","1.56194253E8","4.72414764E8"
"OperationGetEdgesUsingKeyIndex-time","1.2450308474E8","3.3211534516360956E8","5581516.0","2.521868704E9"
"OperationShutdownGraph","2.459332201E9","0.0","2.459332201E9","2.459332201E9"
